species_id,sciname,kingdom,phylum,tot_count_cells,num_countries,xbd
SLB-96656,Tesseracme quadrangularis,Animalia,Mollusca,173,11,transboundary
SLB-96781,Episiphon jamiesoni,Animalia,Mollusca,856,10,transboundary
SLB-96795,Dentalium katchekense,Animalia,Mollusca,186,16,transboundary
SLB-96798,Paradentalium katowense,Animalia,Mollusca,1630,30,transboundary
SLB-96802,Episiphon kiaochowwanense,Animalia,Mollusca,196,6,transboundary
SLB-96837,Ammothea verenae,Animalia,Arthropoda,106,3,transboundary
SLB-97067,Didemnum conchyliatum,Animalia,Chordata,259,20,transboundary
SLB-97122,Paradentalium natalense,Animalia,Mollusca,320,17,transboundary
SLB-97151,Xenobrochus naudei,Animalia,Brachiopoda,277,13,transboundary
SLB-97188,Eudistoma atrum,Animalia,Chordata,358,20,transboundary
SLB-9723,Cancer antennarius,Animalia,Arthropoda,217,3,transboundary
SLB-97257,Gadila tolmiei,Animalia,Mollusca,613,9,transboundary
SLB-9727,Cancer branneri,Animalia,Arthropoda,140,2,transboundary
SLB-97276,Paradentalium octopleuron,Animalia,Mollusca,149,2,transboundary
SLB-9728,Cancer gracilis,Animalia,Arthropoda,255,3,transboundary
SLB-97283,Rhopalaea desme,Animalia,Chordata,256,8,transboundary
SLB-97294,Polycarpa carpocincta,Animalia,Chordata,996,21,transboundary
SLB-9730,Cancer jordani,Animalia,Arthropoda,97,3,transboundary
SLB-97303,Styela sigma,Animalia,Chordata,3604,37,transboundary
SLB-97323,Didemnum duplicatum,Animalia,Chordata,467,33,transboundary
SLB-97336,Halocynthia microspinosa,Animalia,Chordata,293,32,transboundary
SLB-97354,Costentalina pacifica,Animalia,Mollusca,29290,65,transboundary
SLB-9740,Telmessus cheiragonus,Animalia,Arthropoda,461,2,transboundary
SLB-97439,Antalis perinvoluta,Animalia,Mollusca,2281,52,transboundary
SLB-97449,Echinorhynchus petrotschenkoi,Animalia,Acanthocephala,85,4,transboundary
SLB-9749,Gastroptychus spinifer,Animalia,Arthropoda,1204,45,transboundary
SLB-97520,Falcidens macracanthus,Animalia,Mollusca,266,3,transboundary
SLB-97532,Carijoa operculata,Animalia,Cnidaria,803,16,transboundary
SLB-97563,Hypnogorgia pendula,Animalia,Cnidaria,371,5,transboundary
SLB-97566,Thesea nivea,Animalia,Cnidaria,405,5,transboundary
SLB-97582,Leptogorgia cardinalis,Animalia,Cnidaria,957,16,transboundary
SLB-97585,Leptogorgia punicea,Animalia,Cnidaria,233,4,transboundary
SLB-97587,Riisea paniculata,Animalia,Cnidaria,419,5,transboundary
SLB-97601,Anthopleura elegantissima,Animalia,Cnidaria,212,3,transboundary
SLB-97616,Urticina columbiana,Animalia,Cnidaria,95,3,transboundary
SLB-97619,Urticina mcpeaki,Animalia,Cnidaria,99,3,transboundary
SLB-97620,Urticina piscivora,Animalia,Cnidaria,164,2,transboundary
SLB-97626,Diadumene lineata,Animalia,Cnidaria,2473,41,transboundary
SLB-97646,Leptoseris cucullata,Animalia,Cnidaria,428,29,transboundary
SLB-9771,Crangon allmanni,Animalia,Arthropoda,968,14,transboundary
SLB-97714,Notopharyngoides aruensis,Animalia,Annelida,2670,54,transboundary
SLB-97744,Cylichna tubulosa,Animalia,Mollusca,156,7,transboundary
SLB-97795,Halgerda wasinensis,Animalia,Mollusca,165,9,transboundary
SLB-97800,Aldisa trimaculata,Animalia,Mollusca,13,2,transboundary
SLB-97834,Thecacera pacifica,Animalia,Mollusca,1885,76,transboundary
SLB-97874,Nymphon proceroides,Animalia,Arthropoda,222,2,transboundary
SLB-97876,Colossendeis avidus,Animalia,Arthropoda,72,1,singlecountry
SLB-97985,Gadila spreta,Animalia,Mollusca,1814,12,transboundary
SLB-9802,Philocheras trispinosus,Animalia,Arthropoda,603,23,transboundary
SLB-98060,Tesseracme tesseragona,Animalia,Mollusca,24,3,transboundary
SLB-98106,Pinctada radiata,Animalia,Mollusca,6091,108,transboundary
SLB-98108,Antalis usitatum,Animalia,Mollusca,3014,49,transboundary
SLB-98123,Polyschides vietnamicus,Animalia,Mollusca,1205,17,transboundary
SLB-9815,Pontophilus orientalis,Animalia,Arthropoda,4126,57,transboundary
SLB-98173,Iothia coppingeri,Animalia,Mollusca,917,6,transboundary
SLB-98175,Asajirus eunuchus,Animalia,Chordata,924,25,transboundary
SLB-98191,Oxynaspis celata,Animalia,Arthropoda,6257,95,transboundary
SLB-98205,Megabalanus azoricus,Animalia,Arthropoda,39,4,transboundary
SLB-98214,Pharus legumen,Animalia,Mollusca,1378,39,transboundary
SLB-98271,Loripes lacteus,Animalia,Mollusca,566,20,transboundary
SLB-98303,Paguristes eremita,Animalia,Arthropoda,380,12,transboundary
SLB-98349,Barbatia clathrata,Animalia,Mollusca,359,16,transboundary
SLB-98359,Glycymeris insubrica,Animalia,Mollusca,96,6,transboundary
SLB-98409,Lima inflata,Animalia,Mollusca,96,6,transboundary
SLB-98432,Anodontia fragilis,Animalia,Mollusca,346,13,transboundary
SLB-98436,Leptochiton japonicus,Animalia,Mollusca,248,6,transboundary
SLB-98598,Cheirimedon femoratus,Animalia,Arthropoda,671,5,transboundary
SLB-98605,Paramoera walkeri,Animalia,Arthropoda,1006,1,singlecountry
SLB-98631,Aglaophamus ornatus,Animalia,Annelida,234,7,transboundary
SLB-98681,Altosquilla soelae,Animalia,Arthropoda,129,8,transboundary
SLB-98696,Diodora mus,Animalia,Mollusca,1800,27,transboundary
SLB-98704,Bathysquilla crassispinosa,Animalia,Arthropoda,3369,63,transboundary
SLB-98720,Stomatia heckeliana,Animalia,Mollusca,1272,23,transboundary
SLB-98762,Cerithium balteatum,Animalia,Mollusca,1739,25,transboundary
SLB-98767,Cerithium munitum,Animalia,Mollusca,3410,40,transboundary
SLB-98773,Cerithium zonatum,Animalia,Mollusca,2519,66,transboundary
SLB-98781,Rhinoclavis articulata,Animalia,Mollusca,2363,29,transboundary
SLB-98782,Rhinoclavis diadema,Animalia,Mollusca,1492,24,transboundary
SLB-98783,Rhinoclavis sordidula,Animalia,Mollusca,1513,27,transboundary
SLB-98807,Rissoina balteata,Animalia,Mollusca,2299,51,transboundary
SLB-98842,Eurysquilloides sibogae,Animalia,Arthropoda,3337,38,transboundary
SLB-98868,Manningia notialis,Animalia,Arthropoda,1242,24,transboundary
SLB-98869,Manningia raymondi,Animalia,Arthropoda,1441,24,transboundary
SLB-98889,Pagurus alatus,Animalia,Arthropoda,832,12,transboundary
SLB-98894,Vanikoro helicoidea,Animalia,Mollusca,2048,26,transboundary
SLB-98901,Cypraea asellus,Animalia,Mollusca,1284,20,transboundary
SLB-98909,Cypraea cylindrica,Animalia,Mollusca,759,14,transboundary
SLB-98911,Cypraea errones,Animalia,Mollusca,1652,25,transboundary
SLB-98922,Cypraea helvola,Animalia,Mollusca,1547,41,transboundary
SLB-98948,Cypraea poraria,Animalia,Mollusca,2692,48,transboundary
SLB-98951,Cypraea stolida,Animalia,Mollusca,1947,30,transboundary
SLB-99000,Natica orientalis,Animalia,Mollusca,1207,27,transboundary
SLB-99008,Bursa tuberosissima,Animalia,Mollusca,887,16,transboundary
SLB-99011,Gyrineum pusillum,Animalia,Mollusca,2066,30,transboundary
SLB-99017,Cymatium hepaticum,Animalia,Mollusca,27,3,transboundary
SLB-99026,Tonna cepa,Animalia,Mollusca,1555,18,transboundary
SLB-99034,Gonodactylaceus glabrous,Animalia,Arthropoda,1762,21,transboundary
SLB-99037,Gonodactylaceus ternatensis,Animalia,Arthropoda,4158,61,transboundary
SLB-99049,Gonodactylellus affinis,Animalia,Arthropoda,4173,81,transboundary
SLB-99050,Gonodactylellus annularis,Animalia,Arthropoda,2372,33,transboundary
SLB-99078,Aega umpara,Animalia,Arthropoda,144,8,transboundary
SLB-99083,Aega alazon,Animalia,Arthropoda,1426,43,transboundary
SLB-99085,Aega birubi,Animalia,Arthropoda,297,6,transboundary
SLB-99718,Litarcturus stebbingi,Animalia,Arthropoda,39,3,transboundary
SLB-9972,Cryptodromiopsis plumosa,Animalia,Arthropoda,1283,53,transboundary
SLB-9975,Cryptodromiopsis unidentata,Animalia,Arthropoda,4348,81,transboundary
SLB-9979,Dromia wilsoni,Animalia,Arthropoda,1271,40,transboundary
URM-2-1006,Anoplodactylus insignis,Animalia,Arthropoda,388,21,transboundary
URM-2-1014,Anoplodactylus laminifer,Animalia,Arthropoda,2,1,singlecountry
URM-2-1015,Anoplodactylus lentus,Animalia,Arthropoda,738,43,transboundary
URM-2-1017,Anoplodactylus longiceps,Animalia,Arthropoda,2022,29,transboundary
URM-2-1021,Anoplodactylus maritimus,Animalia,Arthropoda,3886,75,transboundary
URM-2-103,Ammothea spinosa,Animalia,Arthropoda,2817,10,transboundary
URM-2-1030,Anoplodactylus multiclavus,Animalia,Arthropoda,437,33,transboundary
URM-2-1038,Anoplodactylus pectinus,Animalia,Arthropoda,3578,95,transboundary
URM-2-1039,Anoplodactylus perforatus,Animalia,Arthropoda,393,15,transboundary
URM-2-104,Ammothea striata,Animalia,Arthropoda,1688,7,transboundary
URM-2-1040,Anoplodactylus petiolatus,Animalia,Arthropoda,2757,21,transboundary
URM-2-1045,Anoplodactylus pycnosoma,Animalia,Arthropoda,3639,76,transboundary
URM-2-1046,Anoplodactylus pygmaeus,Animalia,Arthropoda,32,6,transboundary
URM-2-1048,Anoplodactylus reimerae,Animalia,Arthropoda,76,7,transboundary
URM-2-106,Ammothea tetrapora,Animalia,Arthropoda,30,3,transboundary
URM-2-1068,Anoplodactylus tubiferus,Animalia,Arthropoda,3189,51,transboundary
URM-2-1071,Anoplodactylus typhlops,Animalia,Arthropoda,17369,92,transboundary
URM-2-1074,Anoplodactylus vemae,Animalia,Arthropoda,217,5,transboundary
URM-2-1076,Anoplodactylus virescens,Animalia,Arthropoda,256,9,transboundary
URM-2-1077,Anoplodactylus viridintestinalis,Animalia,Arthropoda,192,3,transboundary
URM-2-1082,Pallenopsis angusta,Animalia,Arthropoda,1147,25,transboundary
URM-2-1087,Pallenopsis boehmi,Animalia,Arthropoda,13,1,singlecountry
URM-2-1090,Pallenopsis buphtalmus,Animalia,Arthropoda,679,3,transboundary
URM-2-1091,Pallenopsis calcanea,Animalia,Arthropoda,15002,63,transboundary
URM-2-1092,Pallenopsis californica,Animalia,Arthropoda,3882,68,transboundary
URM-2-1097,Pallenopsis comosa,Animalia,Arthropoda,180,12,transboundary
URM-2-11,Achelia borealis,Animalia,Arthropoda,8266,47,transboundary
URM-2-110,Ammothella appendiculata,Animalia,Arthropoda,2298,94,transboundary
URM-2-1111,Pallenopsis hodgsoni,Animalia,Arthropoda,3828,3,transboundary
URM-2-1112,Pallenopsis hoeki,Animalia,Arthropoda,3620,33,transboundary
URM-2-1115,Pallenopsis juttingae,Animalia,Arthropoda,1702,25,transboundary
URM-2-1118,Pallenopsis kupei,Animalia,Arthropoda,671,4,transboundary
URM-2-1123,Pallenopsis longirostris,Animalia,Arthropoda,8555,105,transboundary
URM-2-1124,Pallenopsis longiseta,Animalia,Arthropoda,13621,44,transboundary
URM-2-1133,Pallenopsis mollissima,Animalia,Arthropoda,14085,50,transboundary
URM-2-1135,Pallenopsis obliqua,Animalia,Arthropoda,322,4,transboundary
URM-2-1136,Pallenopsis oculotuberculosis,Animalia,Arthropoda,366,3,transboundary
URM-2-1137,Pallenopsis oscitans,Animalia,Arthropoda,1596,15,transboundary
URM-2-1139,Pallenopsis paramollis,Animalia,Arthropoda,172,22,transboundary
URM-2-1140,Pallenopsis patagonica,Animalia,Arthropoda,5599,10,transboundary
URM-2-1142,Pallenopsis pilosa,Animalia,Arthropoda,7810,9,transboundary
URM-2-1146,Pallenopsis schmitti,Animalia,Arthropoda,675,39,transboundary
URM-2-1147,Pallenopsis scoparia,Animalia,Arthropoda,1945,80,transboundary
URM-2-115,Ammothella exornata,Animalia,Arthropoda,287,32,transboundary
URM-2-1150,Pallenopsis spinipes,Animalia,Arthropoda,1555,36,transboundary
URM-2-1151,Pallenopsis stylirostris,Animalia,Arthropoda,178,7,transboundary
URM-2-1155,Pallenopsis tritonis,Animalia,Arthropoda,1861,31,transboundary
URM-2-1158,Pallenopsis tydemani,Animalia,Arthropoda,4463,63,transboundary
URM-2-1162,Pallenopsis villosa,Animalia,Arthropoda,1587,1,singlecountry
URM-2-1163,Pallenopsis virgata,Animalia,Arthropoda,4436,38,transboundary
URM-2-1165,Phoxichilidium femoratum,Animalia,Arthropoda,926,15,transboundary
URM-2-1173,Phoxichilidium ungellatum,Animalia,Arthropoda,285,8,transboundary
URM-2-1180,Pentapycnon bouvieri,Animalia,Arthropoda,57,3,transboundary
URM-2-1181,Pentapycnon charcoti,Animalia,Arthropoda,1641,3,transboundary
URM-2-1190,Pycnogonum aurilineatum,Animalia,Arthropoda,407,7,transboundary
URM-2-1195,Pycnogonum carinatum,Animalia,Arthropoda,241,2,transboundary
URM-2-1197,Pycnogonum cessaci,Animalia,Arthropoda,454,27,transboundary
URM-2-1202,Pycnogonum diceros,Animalia,Arthropoda,1137,3,transboundary
URM-2-1206,Pycnogonum gaini,Animalia,Arthropoda,2985,5,transboundary
URM-2-1212,Pycnogonum litorale,Animalia,Arthropoda,790,10,transboundary
URM-2-1215,Pycnogonum magellanicum,Animalia,Arthropoda,321,4,transboundary
URM-2-1216,Pycnogonum magnirostrum,Animalia,Arthropoda,89,5,transboundary
URM-2-122,Ammothella longipes,Animalia,Arthropoda,95,6,transboundary
URM-2-1224,Pycnogonum occa,Animalia,Arthropoda,3906,38,transboundary
URM-2-1230,Pycnogonum platylophum,Animalia,Arthropoda,526,9,transboundary
URM-2-1238,Pycnogonum sivertseni,Animalia,Arthropoda,6,3,transboundary
URM-2-1242,Pycnogonum tenue,Animalia,Arthropoda,306,7,transboundary
URM-2-1245,Pycnogonum tuberculatum,Animalia,Arthropoda,1608,39,transboundary
URM-2-1248,Pycnogonum ungellatum,Animalia,Arthropoda,156,6,transboundary
URM-2-1253,Rhynchothorax australis,Animalia,Arthropoda,4882,12,transboundary
URM-2-1257,Rhynchothorax mediterraneus,Animalia,Arthropoda,3605,49,transboundary
URM-2-1260,Rhynchothorax percivali,Animalia,Arthropoda,148,1,singlecountry
URM-2-128,Ammothella pacifica,Animalia,Arthropoda,13,1,singlecountry
URM-2-134,Ammothella rugulosa,Animalia,Arthropoda,764,41,transboundary
URM-2-137,Ammothella setosa,Animalia,Arthropoda,229,11,transboundary
URM-2-139,Ammothella stauromata,Animalia,Arthropoda,2300,55,transboundary
URM-2-143,Ammothella tippula,Animalia,Arthropoda,1695,47,transboundary
URM-2-1473,Bonellia viridis,Animalia,Echiura,1254,24,transboundary
URM-2-150,Ascorhynchus abyssi,Animalia,Arthropoda,2836,12,transboundary
URM-2-151,Ascorhynchus agassizi,Animalia,Arthropoda,30,2,transboundary
URM-2-154,Ascorhynchus armatus,Animalia,Arthropoda,48,6,transboundary
URM-2-162,Ascorhynchus castelli,Animalia,Arthropoda,288,24,transboundary
URM-2-1624,Urechis chilensis,Animalia,Echiura,478,6,transboundary
URM-2-167,Ascorhynchus cooki,Animalia,Arthropoda,8039,14,transboundary
URM-2-171,Ascorhynchus cuculus,Animalia,Arthropoda,95,3,transboundary
URM-2-179,Ascorhynchus glaberrimus,Animalia,Arthropoda,548,7,transboundary
URM-2-1794,Fritillaria formica,Animalia,Chordata,2097,52,transboundary
URM-2-1797,Fritillaria haplostoma,Animalia,Chordata,8303,122,transboundary
URM-2-18,Achelia communis,Animalia,Arthropoda,1586,8,transboundary
URM-2-1802,Fritillaria pellucida,Animalia,Chordata,1575,49,transboundary
URM-2-1818,Megalocercus huxleyi,Animalia,Chordata,4503,56,transboundary
URM-2-1824,Oikopleura albicans,Animalia,Chordata,4662,129,transboundary
URM-2-1826,Oikopleura cophocerca,Animalia,Chordata,8437,145,transboundary
URM-2-1828,Oikopleura dioica,Animalia,Chordata,7077,140,transboundary
URM-2-1835,Oikopleura labradoriensis,Animalia,Chordata,6130,9,transboundary
URM-2-1836,Oikopleura longicauda,Animalia,Chordata,6809,122,transboundary
URM-2-1838,Oikopleura rufescens,Animalia,Chordata,9387,144,transboundary
URM-2-1847,Stegosoma magnum,Animalia,Chordata,7345,111,transboundary
URM-2-1848,Adagnesia antarctica,Animalia,Chordata,273,3,transboundary
URM-2-1849,Adagnesia charcoti,Animalia,Chordata,14553,97,transboundary
URM-2-1852,Adagnesia henriquei,Animalia,Chordata,711,5,transboundary
URM-2-1854,Adagnesia rimosa,Animalia,Chordata,803,6,transboundary
URM-2-1858,Agnesiopsis translucida,Animalia,Chordata,1691,9,transboundary
URM-2-1859,Agnezia abyssa,Animalia,Chordata,13,1,singlecountry
URM-2-1864,Agnezia glaciata,Animalia,Chordata,3844,46,transboundary
URM-2-187,Ascorhynchus japonicus,Animalia,Arthropoda,641,12,transboundary
URM-2-1870,Caenagnesia bocki,Animalia,Chordata,2414,3,transboundary
URM-2-1872,Caenagnesia schmitti,Animalia,Chordata,1625,3,transboundary
URM-2-1873,Proagnesia depressa,Animalia,Chordata,29682,105,transboundary
URM-2-1877,Araneum sigma,Animalia,Chordata,6957,56,transboundary
URM-2-1881,Ascidia archaia,Animalia,Chordata,2962,88,transboundary
URM-2-1888,Ascidia callosa,Animalia,Chordata,3684,21,transboundary
URM-2-189,Ascorhynchus latipes,Animalia,Arthropoda,128,20,transboundary
URM-2-1890,Ascidia capillata,Animalia,Chordata,283,7,transboundary
URM-2-1893,Ascidia ceratodes,Animalia,Chordata,44,2,transboundary
URM-2-1894,Ascidia challengeri,Animalia,Chordata,2769,12,transboundary
URM-2-1895,Ascidia clementea,Animalia,Chordata,1938,22,transboundary
URM-2-1897,Ascidia conchilega,Animalia,Chordata,1025,14,transboundary
URM-2-1900,Ascidia curvata,Animalia,Chordata,487,33,transboundary
URM-2-1901,Ascidia decepta,Animalia,Chordata,470,10,transboundary
URM-2-1907,Ascidia gemmata,Animalia,Chordata,2763,58,transboundary
URM-2-1908,Ascidia glabra,Animalia,Chordata,370,6,transboundary
URM-2-1909,Ascidia iberica,Animalia,Chordata,80,6,transboundary
URM-2-1911,Ascidia interrupta,Animalia,Chordata,362,21,transboundary
URM-2-1916,Ascidia latesiphonica,Animalia,Chordata,352,7,transboundary
URM-2-1923,Ascidia mentula,Animalia,Chordata,1396,25,transboundary
URM-2-1924,Ascidia meridionalis,Animalia,Chordata,4329,10,transboundary
URM-2-1930,Ascidia obliqua,Animalia,Chordata,6121,26,transboundary
URM-2-1932,Ascidia ornata,Animalia,Chordata,785,16,transboundary
URM-2-1935,Ascidia paratropa,Animalia,Chordata,638,6,transboundary
URM-2-1939,Ascidia prunum,Animalia,Chordata,7738,20,transboundary
URM-2-1948,Ascidia sydneiensis,Animalia,Chordata,4515,123,transboundary
URM-2-1950,Ascidia thompsoni,Animalia,Chordata,206,1,singlecountry
URM-2-1951,Ascidia translucida,Animalia,Chordata,1225,10,transboundary
URM-2-1953,Ascidia tritonis,Animalia,Chordata,1342,12,transboundary
URM-2-1958,Ascidia virginea,Animalia,Chordata,663,17,transboundary
URM-2-1960,Ascidia zara,Animalia,Chordata,32,2,transboundary
URM-2-1961,Ascidiella aspersa,Animalia,Chordata,2383,32,transboundary
URM-2-1962,Phallusia arabica,Animalia,Chordata,2547,53,transboundary
URM-2-1967,Phallusia julinea,Animalia,Chordata,2362,53,transboundary
URM-2-1969,Phallusia mammillata,Animalia,Chordata,810,28,transboundary
URM-2-1971,Phallusia nigra,Animalia,Chordata,1926,81,transboundary
URM-2-1975,Ciona antarctica,Animalia,Chordata,1663,4,transboundary
URM-2-1980,Ciona intestinalis,Animalia,Chordata,7014,65,transboundary
URM-2-1981,Ciona mollis,Animalia,Chordata,855,12,transboundary
URM-2-1995,Clavelina cylindrica,Animalia,Chordata,273,3,transboundary
URM-2-1996,Clavelina dagysa,Animalia,Chordata,64,1,singlecountry
URM-2-1998,Clavelina detorta,Animalia,Chordata,1332,37,transboundary
URM-2-200,Ascorhynchus ornatus,Animalia,Arthropoda,601,13,transboundary
URM-2-2002,Clavelina fecunda,Animalia,Chordata,3497,59,transboundary
URM-2-2005,Clavelina huntsmani,Animalia,Chordata,178,3,transboundary
URM-2-2007,Clavelina lepadiformis,Animalia,Chordata,684,17,transboundary
URM-2-2009,Clavelina meridionalis,Animalia,Chordata,1607,19,transboundary
URM-2-201,Ascorhynchus orthorhynchus,Animalia,Arthropoda,1068,20,transboundary
URM-2-2013,Clavelina moluccensis,Animalia,Chordata,4355,43,transboundary
URM-2-2018,Clavelina oblonga,Animalia,Chordata,711,40,transboundary
URM-2-202,Ascorhynchus ovicoxa,Animalia,Arthropoda,572,42,transboundary
URM-2-2020,Clavelina ostrearium,Animalia,Chordata,63,1,singlecountry
URM-2-2026,Clavelina robusta,Animalia,Chordata,2207,33,transboundary
URM-2-203,Ascorhynchus pararmatus,Animalia,Arthropoda,265,13,transboundary
URM-2-2032,Nephtheis fascicularis,Animalia,Chordata,2687,55,transboundary
URM-2-2033,Abyssascidia millari,Animalia,Chordata,7497,74,transboundary
URM-2-2042,Corella eumyota,Animalia,Chordata,8581,31,transboundary
URM-2-2047,Corella parallelogramma,Animalia,Chordata,1189,17,transboundary
URM-2-2048,Corella willmeriana,Animalia,Chordata,173,2,transboundary
URM-2-2055,Corynascidia lambertae,Animalia,Chordata,889,3,transboundary
URM-2-2056,Corynascidia mironovi,Animalia,Chordata,1203,3,transboundary
URM-2-2057,Corynascidia suhmi,Animalia,Chordata,21617,15,transboundary
URM-2-2060,Rhodosoma turcicum,Animalia,Chordata,4618,130,transboundary
URM-2-2067,Atriolum robustum,Animalia,Chordata,1871,46,transboundary
URM-2-2072,Diazona formosa,Animalia,Chordata,547,10,transboundary
URM-2-2081,Pseudodiazona abyssa,Animalia,Chordata,12414,111,transboundary
URM-2-2083,Rhopalaea abdominalis,Animalia,Chordata,666,39,transboundary
URM-2-2085,Rhopalaea circula,Animalia,Chordata,813,17,transboundary
URM-2-2086,Rhopalaea crassa,Animalia,Chordata,3773,57,transboundary
URM-2-2089,Rhopalaea fusca,Animalia,Chordata,441,5,transboundary
URM-2-2095,Rhopalaea respiciens,Animalia,Chordata,480,14,transboundary
URM-2-2098,Diazona chinensis,Animalia,Chordata,966,16,transboundary
URM-2-2101,Tylobranchion speciosum,Animalia,Chordata,4380,12,transboundary
URM-2-2107,Didemnum albopunctatum,Animalia,Chordata,1678,49,transboundary
URM-2-2113,Didemnum arancium,Animalia,Chordata,512,17,transboundary
URM-2-2120,Didemnum biglans,Animalia,Chordata,2461,3,transboundary
URM-2-2125,Didemnum caesium,Animalia,Chordata,1608,35,transboundary
URM-2-2126,Didemnum candidum,Animalia,Chordata,10051,174,transboundary
URM-2-2128,Didemnum carnulentum,Animalia,Chordata,795,17,transboundary
URM-2-2136,Didemnum complexum,Animalia,Chordata,61,2,transboundary
URM-2-2142,Didemnum cuculliferum,Animalia,Chordata,1168,25,transboundary
URM-2-2161,Didemnum fragile,Animalia,Chordata,983,24,transboundary
URM-2-2168,Didemnum grande,Animalia,Chordata,4785,76,transboundary
URM-2-2169,Didemnum granulatum,Animalia,Chordata,4313,137,transboundary
URM-2-2171,Didemnum guttatum,Animalia,Chordata,902,25,transboundary
URM-2-2179,Didemnum jedanense,Animalia,Chordata,1084,17,transboundary
URM-2-2180,Didemnum jucundum,Animalia,Chordata,164,3,transboundary
URM-2-2182,Didemnum lacertosum,Animalia,Chordata,915,23,transboundary
URM-2-2194,Didemnum maculosum,Animalia,Chordata,818,14,transboundary
URM-2-2207,Didemnum molle,Animalia,Chordata,2563,53,transboundary
URM-2-2209,Didemnum moseleyi,Animalia,Chordata,3601,87,transboundary
URM-2-221,Ascorhynchus turritus,Animalia,Arthropoda,2617,44,transboundary
URM-2-2211,Didemnum mutabile,Animalia,Chordata,293,18,transboundary
URM-2-2213,Didemnum nekozita,Animalia,Chordata,1898,31,transboundary
URM-2-2220,Didemnum ossium,Animalia,Chordata,1369,24,transboundary
URM-2-2225,Didemnum parau,Animalia,Chordata,1471,35,transboundary
URM-2-2229,Didemnum pellucidum,Animalia,Chordata,155,1,singlecountry
URM-2-2230,Didemnum perlucidum,Animalia,Chordata,4110,125,transboundary
URM-2-224,Austroraptus calcaratus,Animalia,Arthropoda,29,1,singlecountry
URM-2-2242,Didemnum roberti,Animalia,Chordata,1136,18,transboundary
URM-2-2243,Didemnum rodriguesi,Animalia,Chordata,1617,31,transboundary
URM-2-2247,Didemnum rubeum,Animalia,Chordata,594,22,transboundary
URM-2-225,Austroraptus juvenilis,Animalia,Arthropoda,668,1,singlecountry
URM-2-2251,Didemnum sordidum,Animalia,Chordata,2113,68,transboundary
URM-2-2258,Didemnum studeri,Animalia,Chordata,18161,19,transboundary
URM-2-2261,Didemnum tabulatum,Animalia,Chordata,3031,37,transboundary
URM-2-2262,Didemnum tenue,Animalia,Chordata,228,9,transboundary
URM-2-227,Austroraptus praecox,Animalia,Arthropoda,784,1,singlecountry
URM-2-2274,Didemnum uturoa,Animalia,Chordata,428,15,transboundary
URM-2-2275,Didemnum vahatuio,Animalia,Chordata,667,22,transboundary
URM-2-2281,Didemnum via,Animalia,Chordata,94,5,transboundary
URM-2-2285,Diplosoma antarcticum,Animalia,Chordata,988,3,transboundary
URM-2-2291,Diplosoma listerianum,Animalia,Chordata,8162,140,transboundary
URM-2-2292,Diplosoma longinquum,Animalia,Chordata,1560,4,transboundary
URM-2-2294,Diplosoma macdonaldi,Animalia,Chordata,5553,108,transboundary
URM-2-23,Achelia dohrni,Animalia,Arthropoda,183,3,transboundary
URM-2-2306,Diplosoma redika,Animalia,Chordata,649,14,transboundary
URM-2-2314,Diplosoma velatum,Animalia,Chordata,191,1,singlecountry
URM-2-2315,Diplosoma versicolor,Animalia,Chordata,1949,35,transboundary
URM-2-2316,Diplosoma virens,Animalia,Chordata,4064,111,transboundary
URM-2-2317,Leptoclinides aciculus,Animalia,Chordata,1755,29,transboundary
URM-2-2325,Leptoclinides capensis,Animalia,Chordata,227,10,transboundary
URM-2-2335,Leptoclinides cuspidatus,Animalia,Chordata,1631,26,transboundary
URM-2-2339,Leptoclinides dubius,Animalia,Chordata,4987,64,transboundary
URM-2-2342,Leptoclinides durus,Animalia,Chordata,969,24,transboundary
URM-2-2345,Leptoclinides erinaceus,Animalia,Chordata,756,25,transboundary
URM-2-2347,Leptoclinides faeroensis,Animalia,Chordata,2890,16,transboundary
URM-2-2358,Leptoclinides maculatus,Animalia,Chordata,134,1,singlecountry
URM-2-2359,Leptoclinides madara,Animalia,Chordata,2200,35,transboundary
URM-2-2367,Leptoclinides oscitans,Animalia,Chordata,522,10,transboundary
URM-2-2371,Leptoclinides reticulatus,Animalia,Chordata,1236,34,transboundary
URM-2-2374,Leptoclinides rufus,Animalia,Chordata,1373,57,transboundary
URM-2-2375,Leptoclinides seminudus,Animalia,Chordata,265,2,transboundary
URM-2-2379,Leptoclinides sulawesii,Animalia,Chordata,2190,34,transboundary
URM-2-2384,Leptoclinides volvus,Animalia,Chordata,35,1,singlecountry
URM-2-2385,Lissoclinum abdominale,Animalia,Chordata,829,52,transboundary
URM-2-2387,Lissoclinum aureum,Animalia,Chordata,5645,18,transboundary
URM-2-2388,Lissoclinum badium,Animalia,Chordata,1761,31,transboundary
URM-2-2390,Lissoclinum bistratum,Animalia,Chordata,3436,77,transboundary
URM-2-2392,Lissoclinum calycis,Animalia,Chordata,654,13,transboundary
URM-2-2399,Lissoclinum fragile,Animalia,Chordata,3189,122,transboundary
URM-2-24,Achelia echinata,Animalia,Arthropoda,299,12,transboundary
URM-2-240,Cilunculus acanthus,Animalia,Arthropoda,1318,8,transboundary
URM-2-2409,Lissoclinum nebulosum,Animalia,Chordata,748,40,transboundary
URM-2-2411,Lissoclinum ostrearium,Animalia,Chordata,1282,25,transboundary
