species_id,sciname,kingdom,phylum,class,tot_count_cells,num_countries,xbd
SLB-100427,Gonodactylus platysoma,Animalia,Arthropoda,Malacostraca,75304,75,transboundary
SLB-100444,Membranipora isabelleana,Animalia,Bryozoa,Gymnolaemata,1139,4,transboundary
SLB-100448,Gomphina veneriformis,Animalia,Mollusca,Bivalvia,936,4,transboundary
SLB-100469,Morula granulata,Animalia,Mollusca,Gastropoda,63045,74,transboundary
SLB-100475,Gonodactylus smithii,Animalia,Arthropoda,Malacostraca,103840,89,transboundary
SLB-100478,Hemisquilla australiensis,Animalia,Arthropoda,Malacostraca,9434,4,transboundary
SLB-100482,Thais kieneri,Animalia,Mollusca,Gastropoda,12358,17,transboundary
SLB-100484,Odontodactylus cultrifer,Animalia,Arthropoda,Malacostraca,80745,38,transboundary
SLB-100499,Cantharus fumosus,Animalia,Mollusca,Gastropoda,35815,26,transboundary
SLB-10051,Munida rugosa,Animalia,Arthropoda,Malacostraca,10165,11,transboundary
SLB-100511,Engina zonalis,Animalia,Mollusca,Gastropoda,42637,30,transboundary
SLB-100570,Odontodactylus japonicus,Animalia,Arthropoda,Malacostraca,66941,56,transboundary
SLB-100583,Pyrene punctata,Animalia,Mollusca,Gastropoda,37449,26,transboundary
SLB-100675,Oliva carneola,Animalia,Mollusca,Gastropoda,37829,27,transboundary
SLB-100676,Scintilla anomala,Animalia,Mollusca,Bivalvia,47732,56,transboundary
SLB-100800,Loxosomella atkinsae,Animalia,Kamptozoa,Not assigned,5797,18,transboundary
SLB-100830,Vexillum zelotypum,Animalia,Mollusca,Gastropoda,33318,25,transboundary
SLB-100876,Cryptodromia pentagonalis,Animalia,Arthropoda,Malacostraca,27754,35,transboundary
SLB-100886,Hippa celaeno,Animalia,Arthropoda,Malacostraca,10187,21,transboundary
SLB-100937,Terebra chlorata,Animalia,Mollusca,Gastropoda,28928,23,transboundary
SLB-100941,Terebra crenulata,Animalia,Mollusca,Gastropoda,26854,24,transboundary
SLB-100942,Terebra dimidiata,Animalia,Mollusca,Gastropoda,30187,24,transboundary
SLB-100944,Terebra felina,Animalia,Mollusca,Gastropoda,25818,22,transboundary
SLB-100963,Paralomis birsteini,Animalia,Arthropoda,Malacostraca,31772,14,transboundary
SLB-100969,Lithodes santolla,Animalia,Arthropoda,Malacostraca,14112,6,transboundary
SLB-100972,Lithodes turkayi,Animalia,Arthropoda,Malacostraca,40901,11,transboundary
SLB-100996,Paralomis anamerae,Animalia,Arthropoda,Malacostraca,11891,11,transboundary
SLB-101007,Lithodes richeri,Animalia,Arthropoda,Malacostraca,2151,11,transboundary
SLB-101010,Neolithodes brodiei,Animalia,Arthropoda,Malacostraca,35583,13,transboundary
SLB-101012,Neolithodes nipponensis,Animalia,Arthropoda,Malacostraca,10191,13,transboundary
SLB-101029,Lithodes confundens,Animalia,Arthropoda,Malacostraca,11770,5,transboundary
SLB-101076,Myzostoma attenuatum,Animalia,Annelida,Polychaeta,50327,39,transboundary
SLB-101107,Calcinus morgani,Animalia,Arthropoda,Malacostraca,70777,70,transboundary
SLB-101108,Myzostoma divisor,Animalia,Annelida,Polychaeta,12264,3,transboundary
SLB-101114,Calcinus lineapropodus,Animalia,Arthropoda,Malacostraca,45762,35,transboundary
SLB-101137,Clibanarius merguiensis,Animalia,Arthropoda,Malacostraca,59636,58,transboundary
SLB-101140,Clibanarius striolatus,Animalia,Arthropoda,Malacostraca,77749,80,transboundary
SLB-101141,Clibanarius taeniatus,Animalia,Arthropoda,Malacostraca,43800,32,transboundary
SLB-101143,Clibanarius virescens,Animalia,Arthropoda,Malacostraca,67158,61,transboundary
SLB-101147,Dardanus arrosor,Animalia,Arthropoda,Malacostraca,61555,64,transboundary
SLB-101152,Diogenes edwardsii,Animalia,Arthropoda,Malacostraca,7725,11,transboundary
SLB-101160,Pyramidella sulcata,Animalia,Mollusca,Gastropoda,29087,28,transboundary
SLB-101312,Chorisquilla convoluta,Animalia,Arthropoda,Malacostraca,4077,2,transboundary
SLB-101314,Chorisquilla hystrix,Animalia,Arthropoda,Malacostraca,59889,39,transboundary
SLB-101320,Chorisquilla tweediei,Animalia,Arthropoda,Malacostraca,7142,6,transboundary
SLB-101325,Haptosquilla trispinosa,Animalia,Arthropoda,Malacostraca,32786,24,transboundary
SLB-101326,Haptosquilla tuberosa,Animalia,Arthropoda,Malacostraca,59841,33,transboundary
SLB-101331,Pseudosquillana richeri,Animalia,Arthropoda,Malacostraca,66900,63,transboundary
SLB-101334,Raoulserenea hieroglyphica,Animalia,Arthropoda,Malacostraca,61599,49,transboundary
SLB-101336,Raoulserenea komaii,Animalia,Arthropoda,Malacostraca,50352,49,transboundary
SLB-101337,Raoulserenea ornata,Animalia,Arthropoda,Malacostraca,74486,76,transboundary
SLB-101341,Raoulserenea oxyrhyncha,Animalia,Arthropoda,Malacostraca,47189,53,transboundary
SLB-101344,Taku spinosocarinatus,Animalia,Arthropoda,Malacostraca,65996,46,transboundary
SLB-101348,Lysiosquilla colemani,Animalia,Arthropoda,Malacostraca,12373,9,transboundary
SLB-101351,Lysiosquilla sulcirostris,Animalia,Arthropoda,Malacostraca,58081,49,transboundary
SLB-101354,Lysiosquilla tredecimdentata,Animalia,Arthropoda,Malacostraca,50273,52,transboundary
SLB-101364,Acanthosquilla derijardi,Animalia,Arthropoda,Malacostraca,58268,59,transboundary
SLB-101461,Aplidium stewartense,Animalia,Chordata,Ascidiacea,4583,7,transboundary
SLB-101468,Tetrazona glareosa,Animalia,Chordata,Ascidiacea,19649,11,transboundary
SLB-101663,Weelia cylindrica,Animalia,Chordata,Thaliacea,34741,39,transboundary
SLB-101677,Pullosquilla pardus,Animalia,Arthropoda,Malacostraca,1784,8,transboundary
SLB-101678,Pullosquilla thomassini,Animalia,Arthropoda,Malacostraca,70038,67,transboundary
SLB-101698,Alima orientalis,Animalia,Arthropoda,Malacostraca,70761,54,transboundary
SLB-101703,Alimopsoides tuberculatus,Animalia,Arthropoda,Malacostraca,6426,7,transboundary
SLB-101709,Anchisquilla chani,Animalia,Arthropoda,Malacostraca,46905,42,transboundary
SLB-101717,Anchisquilloides mcneilli,Animalia,Arthropoda,Malacostraca,17616,10,transboundary
SLB-101723,Carinosquilla australiensis,Animalia,Arthropoda,Malacostraca,8989,8,transboundary
SLB-101724,Carinosquilla carita,Animalia,Arthropoda,Malacostraca,21722,15,transboundary
SLB-101725,Carinosquilla redacta,Animalia,Arthropoda,Malacostraca,9647,9,transboundary
SLB-101727,Carinosquilla thailandensis,Animalia,Arthropoda,Malacostraca,41565,29,transboundary
SLB-101740,Clorida obtusa,Animalia,Arthropoda,Malacostraca,24450,25,transboundary
SLB-101741,Clorida seversi,Animalia,Arthropoda,Malacostraca,24266,23,transboundary
SLB-101742,Clorida wassenbergi,Animalia,Arthropoda,Malacostraca,10835,12,transboundary
SLB-101746,Cloridina moluccensis,Animalia,Arthropoda,Malacostraca,41604,28,transboundary
SLB-101748,Cloridina stephensoni,Animalia,Arthropoda,Malacostraca,10324,8,transboundary
SLB-101752,Dictyosquilla tuberculata,Animalia,Arthropoda,Malacostraca,28560,16,transboundary
SLB-101760,Harpiosquilla stephensoni,Animalia,Arthropoda,Malacostraca,23605,13,transboundary
SLB-101772,Oratosquillina stephensoni,Animalia,Arthropoda,Malacostraca,13405,15,transboundary
SLB-101773,Quollastria capricornae,Animalia,Arthropoda,Malacostraca,52917,36,transboundary
SLB-101776,Quollastria kapala,Animalia,Arthropoda,Malacostraca,37552,29,transboundary
SLB-101786,Alainosquilla foresti,Animalia,Arthropoda,Malacostraca,39417,25,transboundary
SLB-101793,Gonodactylellus kandi,Animalia,Arthropoda,Malacostraca,8029,5,transboundary
SLB-101800,Lysiosquilloides mapia,Animalia,Arthropoda,Malacostraca,11040,10,transboundary
SLB-101837,Alima hieroglyphica,Animalia,Arthropoda,Malacostraca,17253,36,transboundary
SLB-101840,Gonodactylaceus randalli,Animalia,Arthropoda,Malacostraca,28799,41,transboundary
SLB-101841,Chorisquilla excavata,Animalia,Arthropoda,Malacostraca,51936,34,transboundary
SLB-101842,Chorisquilla tuberculata,Animalia,Arthropoda,Malacostraca,22142,29,transboundary
SLB-101844,Neoanchisquilla tuberculata,Animalia,Arthropoda,Malacostraca,12527,29,transboundary
SLB-101854,Pseudusa bostigrinus,Animalia,Chordata,Thaliacea,12776,15,transboundary
SLB-101856,Doliolula equus,Animalia,Chordata,Thaliacea,499,1,singlecountry
SLB-101870,Mesacturoides fimbriatus,Animalia,Arthropoda,Malacostraca,8884,24,transboundary
SLB-101871,Acanthosquilla acanthocarpus,Animalia,Arthropoda,Malacostraca,82055,58,transboundary
SLB-101873,Leptosquilla schmeltzii,Animalia,Arthropoda,Malacostraca,25161,45,transboundary
SLB-101874,Terebratulina reevi,Animalia,Brachiopoda,Articulata,15745,10,transboundary
SLB-101904,Alima maxima,Animalia,Arthropoda,Malacostraca,756,1,singlecountry
SLB-101932,Carinosquilla lirata,Animalia,Arthropoda,Malacostraca,14669,11,transboundary
SLB-101943,Clorida decorata,Animalia,Arthropoda,Malacostraca,5389,11,transboundary
SLB-101959,Cloridina malaccensis,Animalia,Arthropoda,Malacostraca,35467,15,transboundary
SLB-101961,Cloridina microphthalma,Animalia,Arthropoda,Malacostraca,64842,38,transboundary
SLB-101989,Gonodactylellus demanii,Animalia,Arthropoda,Malacostraca,8490,20,transboundary
SLB-101991,Gonodactylellus lanchesteri,Animalia,Arthropoda,Malacostraca,16165,29,transboundary
SLB-102004,Kasim philippinensis,Animalia,Arthropoda,Malacostraca,11580,9,transboundary
SLB-102026,Neogonodactylus festae,Animalia,Arthropoda,Malacostraca,1105,6,transboundary
SLB-102038,Neogonodactylus zacae,Animalia,Arthropoda,Malacostraca,4363,13,transboundary
SLB-102043,Oratosquillina ornata,Animalia,Arthropoda,Malacostraca,1333,3,transboundary
SLB-102052,Oratosquillina fossulata,Animalia,Arthropoda,Malacostraca,40812,26,transboundary
SLB-102054,Oratosquillina imperialis,Animalia,Arthropoda,Malacostraca,12013,12,transboundary
SLB-102067,Odontodactylus hansenii,Animalia,Arthropoda,Malacostraca,38779,41,transboundary
SLB-102134,Parvisquilla multituberculata,Animalia,Arthropoda,Malacostraca,68894,61,transboundary
SLB-102142,Areosquilla indica,Animalia,Arthropoda,Malacostraca,41578,44,transboundary
SLB-102170,Lysiosquillina lisa,Animalia,Arthropoda,Malacostraca,20698,19,transboundary
SLB-102174,Hemisquilla californiensis,Animalia,Arthropoda,Malacostraca,6524,11,transboundary
SLB-102196,Crenatosquilla oculinova,Animalia,Arthropoda,Malacostraca,2522,11,transboundary
SLB-102198,Meiosquilla dawsoni,Animalia,Arthropoda,Malacostraca,3359,11,transboundary
SLB-102199,Eurysquilla veleronis,Animalia,Arthropoda,Malacostraca,1761,7,transboundary
SLB-102202,Meiosquilla swetti,Animalia,Arthropoda,Malacostraca,1447,6,transboundary
SLB-102203,Squilla hancocki,Animalia,Arthropoda,Malacostraca,3130,10,transboundary
SLB-102205,Squilla panamensis,Animalia,Arthropoda,Malacostraca,1710,7,transboundary
SLB-102206,Squilla parva,Animalia,Arthropoda,Malacostraca,1085,6,transboundary
SLB-102208,Squilla bigelowi,Animalia,Arthropoda,Malacostraca,958,4,transboundary
SLB-102209,Squilla biformis,Animalia,Arthropoda,Malacostraca,5309,8,transboundary
SLB-102275,Discradisca sparselineata,Animalia,Brachiopoda,Inarticulata,16813,30,transboundary
SLB-102459,Didemnum sphaericum,Animalia,Chordata,Ascidiacea,17153,22,transboundary
SLB-102463,Megabalanus ajax,Animalia,Arthropoda,Maxillopoda,34985,39,transboundary
SLB-102532,Trevathana dentata,Animalia,Arthropoda,Maxillopoda,72874,75,transboundary
SLB-102587,Trevathana paulayi,Animalia,Arthropoda,Maxillopoda,10961,26,transboundary
SLB-102589,Neotrevathana elongatum,Animalia,Arthropoda,Maxillopoda,49074,68,transboundary
SLB-102634,Balanus minutus,Animalia,Arthropoda,Maxillopoda,51341,24,transboundary
SLB-102813,Austromegabalanus psittacus,Animalia,Arthropoda,Maxillopoda,1335,3,transboundary
SLB-102819,Megabalanus concinnus,Animalia,Arthropoda,Maxillopoda,2158,3,transboundary
SLB-102831,Megabalanus volcano,Animalia,Arthropoda,Maxillopoda,910,2,transboundary
SLB-102838,Armatobalanus quadrivittatus,Animalia,Arthropoda,Maxillopoda,97924,65,transboundary
SLB-102975,Poecilasma obliqua,Animalia,Arthropoda,Maxillopoda,16242,26,transboundary
SLB-103037,Altiverruca quadrangularis,Animalia,Arthropoda,Maxillopoda,11251,27,transboundary
SLB-103039,Metaverruca aequalis,Animalia,Arthropoda,Maxillopoda,724,7,transboundary
SLB-103041,Metaverruca trisulcata,Animalia,Arthropoda,Maxillopoda,13358,24,transboundary
SLB-10306,Hippolyte varians,Animalia,Arthropoda,Malacostraca,3273,11,transboundary
SLB-103189,Genaxinus debilis,Animalia,Mollusca,Bivalvia,33467,13,transboundary
SLB-103199,Limatula pygmaea,Animalia,Mollusca,Bivalvia,19347,13,transboundary
SLB-103251,Nuculana inaequisculpta,Animalia,Mollusca,Bivalvia,4327,3,transboundary
SLB-103292,Pseudamusium pteriola,Animalia,Mollusca,Bivalvia,4445,2,transboundary
SLB-103318,Thyasira dearborni,Animalia,Mollusca,Bivalvia,6505,1,singlecountry
SLB-103363,Staurotheca stolonifera,Animalia,Cnidaria,Hydrozoa,2351,1,singlecountry
SLB-103381,Symplectoscyphus annae,Animalia,Cnidaria,Hydrozoa,7715,1,singlecountry
SLB-10339,Lysmata seticaudata,Animalia,Arthropoda,Malacostraca,7474,18,transboundary
SLB-103398,Symplectoscyphus frigidus,Animalia,Cnidaria,Hydrozoa,8025,3,transboundary
SLB-103463,Tomlinsonia mclaughlinae,Animalia,Arthropoda,Maxillopoda,4475,5,transboundary
SLB-103471,Arcoscalpellum sociabile,Animalia,Arthropoda,Maxillopoda,24225,32,transboundary
SLB-10348,Parhippolyte uveae,Animalia,Arthropoda,Malacostraca,16731,32,transboundary
SLB-103480,Scalpellum stearnsii,Animalia,Arthropoda,Maxillopoda,128847,47,transboundary
SLB-103490,Chthamalus malayensis,Animalia,Arthropoda,Maxillopoda,60501,49,transboundary
SLB-103492,Aniculus aniculus,Animalia,Arthropoda,Malacostraca,60387,67,transboundary
SLB-103497,Catapaguroides fragilis,Animalia,Arthropoda,Malacostraca,6032,16,transboundary
SLB-103512,Ibla cumingi,Animalia,Arthropoda,Maxillopoda,61388,57,transboundary
SLB-103517,Temnaspis excavatum,Animalia,Arthropoda,Maxillopoda,50746,53,transboundary
SLB-103524,Botrylloides diegensis,Animalia,Chordata,Ascidiacea,365,2,transboundary
SLB-103656,Sepia smithi,Animalia,Mollusca,Cephalopoda,23269,6,transboundary
SLB-10371,Thor amboinensis,Animalia,Arthropoda,Malacostraca,108815,139,transboundary
SLB-103714,Microliotia koizumii,Animalia,Mollusca,Gastropoda,33342,26,transboundary
SLB-103717,Microliotia ohashii,Animalia,Mollusca,Gastropoda,33202,26,transboundary
SLB-103743,Sansonia shigemitsui,Animalia,Mollusca,Gastropoda,40470,43,transboundary
SLB-103820,Paratyphlotanais microcheles,Animalia,Arthropoda,Malacostraca,1248,5,transboundary
SLB-103902,Roburnella wilsoni,Animalia,Mollusca,Gastropoda,3010,1,singlecountry
SLB-103975,Thordisa lurca,Animalia,Mollusca,Gastropoda,3842,23,transboundary
SLB-104247,Flabellina verta,Animalia,Mollusca,Gastropoda,8618,23,transboundary
SLB-104569,Chromodoris epicuria,Animalia,Mollusca,Gastropoda,2242,1,singlecountry
SLB-104573,Fragum erugatum,Animalia,Mollusca,Bivalvia,524,1,singlecountry
SLB-104584,Plesionika macropoda,Animalia,Arthropoda,Malacostraca,37383,66,transboundary
SLB-104881,Gymnobela extensa,Animalia,Mollusca,Gastropoda,4795,21,transboundary
SLB-104941,Clathrodrillia albicoma,Animalia,Mollusca,Gastropoda,19188,38,transboundary
SLB-106082,Lioglyphostoma antillarum,Animalia,Mollusca,Gastropoda,5495,22,transboundary
SLB-106130,Hindsiclava tippetti,Animalia,Mollusca,Gastropoda,3975,20,transboundary
SLB-106532,Agladrillia fuegiensis,Animalia,Mollusca,Gastropoda,4849,4,transboundary
SLB-10692,Heterogenys microphthalma,Animalia,Arthropoda,Malacostraca,704832,158,transboundary
SLB-10702,Meningodora vesca,Animalia,Arthropoda,Malacostraca,1003309,71,transboundary
SLB-108868,Neocoronida martensi,Animalia,Arthropoda,Malacostraca,8154,17,transboundary
SLB-108871,Pullosquilla malayensis,Animalia,Arthropoda,Malacostraca,20566,16,transboundary
SLB-108888,Digidentis perplexa,Animalia,Mollusca,Gastropoda,5101,2,transboundary
SLB-108902,Noumea sulphurea,Animalia,Mollusca,Gastropoda,2450,2,transboundary
SLB-108907,Doriopsis flabellifera,Animalia,Mollusca,Gastropoda,2970,3,transboundary
SLB-108908,Neodoris chrysoderma,Animalia,Mollusca,Gastropoda,7037,5,transboundary
SLB-108910,Discodoris palma,Animalia,Mollusca,Gastropoda,6615,7,transboundary
SLB-108911,Discodoris paroa,Animalia,Mollusca,Gastropoda,1170,1,singlecountry
SLB-108923,Thordisa sanguinea,Animalia,Mollusca,Gastropoda,8759,12,transboundary
SLB-108932,Dermatobranchus pulcherrimus,Animalia,Mollusca,Gastropoda,18576,20,transboundary
SLB-108977,Berthellina Berthellina,Animalia,Mollusca,Gastropoda,578,7,transboundary
SLB-108990,Thaumoctopus mimicus,Animalia,Mollusca,Cephalopoda,79364,62,transboundary
SLB-109012,Hypselodoris picta,Animalia,Mollusca,Gastropoda,2693,12,transboundary
SLB-109056,Bulla eburneola,Animalia,Mollusca,Gastropoda,9982,17,transboundary
SLB-10930,Jocaste japonica,Animalia,Arthropoda,Malacostraca,81689,79,transboundary
SLB-10931,Jocaste lucina,Animalia,Arthropoda,Malacostraca,109525,90,transboundary
SLB-10986,Macrobrachium equidens,Animalia,Arthropoda,Malacostraca,39939,23,transboundary
SLB-111007,Phyllodoce erythrophylla,Animalia,Annelida,Polychaeta,16351,33,transboundary
SLB-111167,Brania mediodentata,Animalia,Annelida,Polychaeta,10981,31,transboundary
SLB-111168,Brania oculata,Animalia,Annelida,Polychaeta,10981,31,transboundary
SLB-111191,Exogone occidentalis,Animalia,Annelida,Polychaeta,14266,34,transboundary
SLB-111353,Hirsutonuphis gemminata,Animalia,Annelida,Polychaeta,5533,17,transboundary
SLB-11137,Nematopalaemon hastatus,Animalia,Arthropoda,Malacostraca,5926,19,transboundary
SLB-111491,Nicomache antillensis,Animalia,Annelida,Polychaeta,15355,33,transboundary
SLB-111574,Hypsicomus phaeotenia,Animalia,Annelida,Polychaeta,77005,65,transboundary
SLB-111581,Notaulax occidentalis,Animalia,Annelida,Polychaeta,15068,33,transboundary
SLB-111618,Serpula sombreriana,Animalia,Annelida,Polychaeta,2323,15,transboundary
SLB-11163,Palaemon adspersus,Animalia,Arthropoda,Malacostraca,14503,37,transboundary
SLB-11166,Palaemon elegans,Animalia,Arthropoda,Malacostraca,20621,64,transboundary
SLB-111668,Scaphander bathymophila,Animalia,Mollusca,Gastropoda,10021,26,transboundary
SLB-111899,Tellina rostrata,Animalia,Mollusca,Bivalvia,32026,32,transboundary
SLB-111975,Limaria locklini,Animalia,Mollusca,Bivalvia,14675,22,transboundary
SLB-112082,Lernaeodiscus okadai,Animalia,Arthropoda,Maxillopoda,15796,14,transboundary
SLB-112095,Trachycardium flavum,Animalia,Mollusca,Bivalvia,28420,21,transboundary
SLB-112171,Smilium vaubanianum,Animalia,Arthropoda,Maxillopoda,31236,23,transboundary
SLB-112196,Oxynaspis connectens,Animalia,Arthropoda,Maxillopoda,28110,23,transboundary
SLB-112411,Myadora quadrata,Animalia,Mollusca,Bivalvia,52372,29,transboundary
SLB-112428,Oxynaspis bocki,Animalia,Arthropoda,Maxillopoda,34090,20,transboundary
SLB-112435,Megalasma striatum,Animalia,Arthropoda,Maxillopoda,76033,38,transboundary
SLB-112437,Octolasmis weberi,Animalia,Arthropoda,Maxillopoda,62377,50,transboundary
SLB-112606,Pasiphaea alcocki,Animalia,Arthropoda,Malacostraca,48463,27,transboundary
SLB-112608,Pasiphaea acutifrons,Animalia,Arthropoda,Malacostraca,1492,9,transboundary
SLB-112762,Pronucula kermadecensis,Animalia,Mollusca,Bivalvia,440,5,transboundary
SLB-112895,Talabrica iredalei,Animalia,Mollusca,Bivalvia,3426,5,transboundary
SLB-11301,Periclimenes ceratopthalmus,Animalia,Arthropoda,Malacostraca,64619,75,transboundary
SLB-113039,Pasiphaea barnardi,Animalia,Arthropoda,Malacostraca,13306,5,transboundary
SLB-113046,Pasiphaea faxoni,Animalia,Arthropoda,Malacostraca,375,3,transboundary
SLB-113072,Pasiphaea major,Animalia,Arthropoda,Malacostraca,52976,44,transboundary
SLB-113073,Pasiphaea rathbunae,Animalia,Arthropoda,Malacostraca,30487,22,transboundary
SLB-113094,Glyphocrangon musorstomia,Animalia,Arthropoda,Malacostraca,3114,14,transboundary
SLB-113115,Agononida aequabilis,Animalia,Arthropoda,Malacostraca,3952,8,transboundary
SLB-113131,Agononida pilosimanus,Animalia,Arthropoda,Malacostraca,30125,33,transboundary
SLB-113135,Agononida soelae,Animalia,Arthropoda,Malacostraca,33004,43,transboundary
SLB-113150,Agononida procera,Animalia,Arthropoda,Malacostraca,28240,18,transboundary
SLB-113156,Munida alonsoi,Animalia,Arthropoda,Malacostraca,18358,19,transboundary
SLB-113160,Munida amathea,Animalia,Arthropoda,Malacostraca,4361,10,transboundary
SLB-113180,Neanthes caudata,Animalia,Annelida,Polychaeta,13682,32,transboundary
SLB-113195,Munida acantha,Animalia,Arthropoda,Malacostraca,7073,5,transboundary
SLB-113218,Munida distiza,Animalia,Arthropoda,Malacostraca,47411,44,transboundary
SLB-113221,Acorylus gouldii,Animalia,Mollusca,Bivalvia,14709,27,transboundary
SLB-113232,Anodontia schrammi,Animalia,Mollusca,Bivalvia,18270,40,transboundary
SLB-113241,Caryocorbula dietziana,Animalia,Mollusca,Bivalvia,4675,16,transboundary
SLB-113243,Chama radians,Animalia,Mollusca,Bivalvia,8632,18,transboundary
SLB-113248,Ctena pectinella,Animalia,Mollusca,Bivalvia,11180,30,transboundary
SLB-113253,Cucullaearca candida,Animalia,Mollusca,Bivalvia,6247,18,transboundary
SLB-113273,Merisca aequistriata,Animalia,Mollusca,Bivalvia,3336,10,transboundary
SLB-113274,Merisca martinicensis,Animalia,Mollusca,Bivalvia,9354,31,transboundary
SLB-113293,Scissula consobrina,Animalia,Mollusca,Bivalvia,10539,27,transboundary
SLB-113303,Transennella culebrana,Animalia,Mollusca,Bivalvia,5824,21,transboundary
SLB-113319,Munida leptitis,Animalia,Arthropoda,Malacostraca,67927,47,transboundary
SLB-113329,Munida longicheles,Animalia,Arthropoda,Malacostraca,2136,1,singlecountry
SLB-113335,Munida ocellata,Animalia,Arthropoda,Malacostraca,1746,1,singlecountry
SLB-113349,Acar revelata,Animalia,Mollusca,Bivalvia,828,6,transboundary
SLB-113350,Munida plexaura,Animalia,Arthropoda,Malacostraca,4273,7,transboundary
SLB-113353,Munida profunda,Animalia,Arthropoda,Malacostraca,8725,13,transboundary
SLB-113357,Munida rubella,Animalia,Arthropoda,Malacostraca,4407,11,transboundary
SLB-113358,Munida rubrovata,Animalia,Arthropoda,Malacostraca,4572,11,transboundary
SLB-113359,Munida typhle,Animalia,Arthropoda,Malacostraca,20619,36,transboundary
SLB-113361,Paramunida pictura,Animalia,Arthropoda,Malacostraca,3082,15,transboundary
SLB-113371,Raymunida limbata,Animalia,Arthropoda,Malacostraca,3474,5,transboundary
SLB-113372,Setanida cristata,Animalia,Arthropoda,Malacostraca,3474,5,transboundary
SLB-113393,Paguristes brachyrostris,Animalia,Arthropoda,Malacostraca,5657,5,transboundary
SLB-113760,Nicolea chilensis,Animalia,Annelida,Polychaeta,783,3,transboundary
SLB-113972,Anodontia ovum,Animalia,Mollusca,Bivalvia,26013,50,transboundary
SLB-113987,Paguristes palythophilus,Animalia,Arthropoda,Malacostraca,49625,30,transboundary
SLB-113997,Paguristes albimaculatus,Animalia,Arthropoda,Malacostraca,7018,9,transboundary
SLB-113998,Paguristes acanthomerus,Animalia,Arthropoda,Malacostraca,9874,9,transboundary
SLB-114000,Paguristes ortmanni,Animalia,Arthropoda,Malacostraca,5216,8,transboundary
SLB-114003,Paguristes versus,Animalia,Arthropoda,Malacostraca,15615,17,transboundary
SLB-114248,Anodontia hawaiensis,Animalia,Mollusca,Bivalvia,16489,27,transboundary
SLB-114252,Anodontia vesicula,Animalia,Mollusca,Bivalvia,25989,35,transboundary
SLB-114399,Leptodius davaoensis,Animalia,Arthropoda,Malacostraca,12474,15,transboundary
SLB-114565,Barbatia amygdalumtotsum,Animalia,Mollusca,Bivalvia,27560,21,transboundary
SLB-114581,Chlamys irregularis,Animalia,Mollusca,Bivalvia,51573,47,transboundary
SLB-114644,Euchelus atratus,Animalia,Mollusca,Gastropoda,45394,43,transboundary
SLB-114659,Trochus stellatus,Animalia,Mollusca,Gastropoda,42329,35,transboundary
SLB-114686,Rhinoclavis kochi,Animalia,Mollusca,Gastropoda,52829,56,transboundary
SLB-114692,Cerithium kobelti,Animalia,Mollusca,Gastropoda,3476,7,transboundary
SLB-114693,Cerithium lifuense,Animalia,Mollusca,Gastropoda,33167,22,transboundary
SLB-114720,Nerita exuvia,Animalia,Mollusca,Gastropoda,14532,6,transboundary
SLB-114724,Crepidula walshi,Animalia,Mollusca,Gastropoda,18606,13,transboundary
SLB-114745,Clypeomorus brevis,Animalia,Mollusca,Gastropoda,31857,44,transboundary
SLB-11507,Urocaridella antonbrunii,Animalia,Arthropoda,Malacostraca,92427,80,transboundary
SLB-116059,Eocuma travancoricum,Animalia,Arthropoda,Malacostraca,6298,17,transboundary
SLB-11608,Pandalopsis japonica,Animalia,Arthropoda,Malacostraca,10598,8,transboundary
SLB-11618,Pandalus kessleri,Animalia,Arthropoda,Malacostraca,4497,7,transboundary
SLB-117018,Cerithium tenellum,Animalia,Mollusca,Gastropoda,22302,34,transboundary
SLB-117059,Xenophora cerea,Animalia,Mollusca,Gastropoda,34983,21,transboundary
SLB-117060,Xenophora corrugata,Animalia,Mollusca,Gastropoda,64902,34,transboundary
SLB-117062,Xenophora pallidula,Animalia,Mollusca,Gastropoda,51536,30,transboundary
SLB-117066,Cypraea walkeri,Animalia,Mollusca,Gastropoda,16688,15,transboundary
SLB-117069,Cypraea limacina,Animalia,Mollusca,Gastropoda,7655,9,transboundary
SLB-117095,Phenacovolva subreflexa,Animalia,Mollusca,Gastropoda,21186,19,transboundary
SLB-117128,Cymatium caudatum,Animalia,Mollusca,Gastropoda,19915,23,transboundary
SLB-117138,Distorsio kurzi,Animalia,Mollusca,Gastropoda,26931,22,transboundary
SLB-117140,Tutufa bufo,Animalia,Mollusca,Gastropoda,46534,32,transboundary
SLB-117194,Favartia brevicula,Animalia,Mollusca,Gastropoda,4313,14,transboundary
SLB-117228,Nassarius limnaeiformis,Animalia,Mollusca,Gastropoda,14794,17,transboundary
SLB-117234,Nassarius distortus,Animalia,Mollusca,Gastropoda,13874,20,transboundary
SLB-117241,Nassarius crenoliratus,Animalia,Mollusca,Gastropoda,30744,23,transboundary
SLB-117282,Cantharus pulcher,Animalia,Mollusca,Gastropoda,25042,23,transboundary
SLB-117366,Clanculus persica,Animalia,Mollusca,Gastropoda,12361,25,transboundary
SLB-117385,Gaza sericata,Animalia,Mollusca,Gastropoda,17774,16,transboundary
SLB-117415,Calliostoma haliarchus,Animalia,Mollusca,Gastropoda,27524,18,transboundary
SLB-117469,Cycloseris curvata,Animalia,Cnidaria,Anthozoa,9015,6,transboundary
