species_id,sciname,kingdom,phylum,class,tot_count_cells,num_eez,xbd,category,tax_group,eez_bins_2
Fis-113272,Amblyeleotris yanoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,24501,20,transboundary,None,Vertebrate,"[10,25)"
Fis-113283,Amblyeleotris masuii,ANIMALIA,CHORDATA,ACTINOPTERYGII,31122,22,transboundary,None,Vertebrate,"[10,25)"
Fis-113287,Psilogobius mainlandi,ANIMALIA,CHORDATA,ACTINOPTERYGII,836,2,transboundary,None,Vertebrate,"[2,3)"
Fis-11367,Coelorinchus acanthiger,ANIMALIA,CHORDATA,ACTINOPTERYGII,16675,20,transboundary,None,Vertebrate,"[10,25)"
Fis-11369,Coelorinchus aconcagua,ANIMALIA,CHORDATA,ACTINOPTERYGII,1188,2,transboundary,None,Vertebrate,"[2,3)"
Fis-11380,Coelorinchus biclinozonalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4101,2,transboundary,None,Vertebrate,"[2,3)"
Fis-113842,Lythrypnus insularis,ANIMALIA,CHORDATA,ACTINOPTERYGII,77,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-113904,Microgobius brevispinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,1171,6,transboundary,None,Vertebrate,"[3,10)"
Fis-11401,Coelorinchus kaiyomaru,ANIMALIA,CHORDATA,ACTINOPTERYGII,13519,11,transboundary,None,Vertebrate,"[10,25)"
Fis-11405,Coelorinchus karrerae,ANIMALIA,CHORDATA,ACTINOPTERYGII,13135,19,transboundary,None,Vertebrate,"[10,25)"
Fis-114086,Labichthys yanoi,ANIMALIA,CHORDATA,ACTINOPTERYGII,93669,6,transboundary,None,Vertebrate,"[3,10)"
Fis-114088,Serrivomer samoensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,1430171,60,transboundary,None,Vertebrate,"[51,221]"
Fis-114098,Bathophilus filifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,1345174,60,transboundary,None,Vertebrate,"[51,221]"
Fis-114108,Bathypterois longicauda,ANIMALIA,CHORDATA,ACTINOPTERYGII,21588,4,transboundary,None,Vertebrate,"[3,10)"
Fis-114109,Bathypterois longifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,25467,4,transboundary,None,Vertebrate,"[3,10)"
Fis-114124,Diaphus pacificus,ANIMALIA,CHORDATA,ACTINOPTERYGII,972140,45,transboundary,None,Vertebrate,"[25,51)"
Fis-114131,Gadella norops,ANIMALIA,CHORDATA,ACTINOPTERYGII,33147,31,transboundary,None,Vertebrate,"[25,51)"
Fis-114147,Physiculus therosideros,ANIMALIA,CHORDATA,ACTINOPTERYGII,88899,11,transboundary,None,Vertebrate,"[10,25)"
Fis-114152,Coryphaenoides murrayi,ANIMALIA,CHORDATA,ACTINOPTERYGII,89297,45,transboundary,None,Vertebrate,"[25,51)"
Fis-114154,Gadomus aoteanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,8162,4,transboundary,None,Vertebrate,"[3,10)"
Fis-114155,Idiolophorhynchus andriashevi,ANIMALIA,CHORDATA,ACTINOPTERYGII,43118,18,transboundary,None,Vertebrate,"[10,25)"
Fis-114166,Antipodocottus megalops,ANIMALIA,CHORDATA,ACTINOPTERYGII,1939,6,transboundary,None,Vertebrate,"[3,10)"
Fis-114167,Alertichthys blacki,ANIMALIA,CHORDATA,ACTINOPTERYGII,6282,5,transboundary,None,Vertebrate,"[3,10)"
Fis-114170,Scorpaena cardinalis,ANIMALIA,CHORDATA,ACTINOPTERYGII,2874,5,transboundary,None,Vertebrate,"[3,10)"
Fis-114177,Phenacoscorpius megalops,ANIMALIA,CHORDATA,ACTINOPTERYGII,30309,20,transboundary,None,Vertebrate,"[10,25)"
Fis-114181,Ectreposebastes niger,ANIMALIA,CHORDATA,ACTINOPTERYGII,25706,4,transboundary,None,Vertebrate,"[3,10)"
Fis-114187,Mendosoma lineatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,7230,8,transboundary,None,Vertebrate,"[3,10)"
Fis-114201,Notothenia angustata,ANIMALIA,CHORDATA,ACTINOPTERYGII,3933,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114202,Chironemus marmoratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1460,3,transboundary,None,Vertebrate,"[3,10)"
Fis-114203,Aplodactylus arctidens,ANIMALIA,CHORDATA,ACTINOPTERYGII,4068,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114204,Limnichthys polyactis,ANIMALIA,CHORDATA,ACTINOPTERYGII,769,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-114207,Grahamichthys radiata,ANIMALIA,CHORDATA,ACTINOPTERYGII,1427,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114214,Pempheris compressa,ANIMALIA,CHORDATA,ACTINOPTERYGII,2915,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114217,Cheilodactylus fuscus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6449,3,transboundary,None,Vertebrate,"[3,10)"
Fis-114232,Bembrops morelandi,ANIMALIA,CHORDATA,ACTINOPTERYGII,2791,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114235,Minous longimanus,ANIMALIA,CHORDATA,ACTINOPTERYGII,3440,10,transboundary,None,Vertebrate,"[10,25)"
Fis-114245,Amblyeleotris rhyax,ANIMALIA,CHORDATA,ACTINOPTERYGII,30825,23,transboundary,None,Vertebrate,"[10,25)"
Fis-114255,Amblyeleotris latifasciata,ANIMALIA,CHORDATA,ACTINOPTERYGII,34398,18,transboundary,None,Vertebrate,"[10,25)"
Fis-11429,Coelorinchus ventrilux,ANIMALIA,CHORDATA,ACTINOPTERYGII,6763,30,transboundary,None,Vertebrate,"[25,51)"
Fis-114378,Bembrops magnisquamis,ANIMALIA,CHORDATA,ACTINOPTERYGII,8663,35,transboundary,None,Vertebrate,"[25,51)"
Fis-114448,Bembrops nematopterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6640,16,transboundary,None,Vertebrate,"[10,25)"
Fis-114457,Forsterygion gymnotum,ANIMALIA,CHORDATA,ACTINOPTERYGII,584,2,transboundary,None,Vertebrate,"[2,3)"
Fis-114510,Chauliodus pammelas,ANIMALIA,CHORDATA,ACTINOPTERYGII,46735,8,transboundary,None,Vertebrate,"[3,10)"
Fis-114525,Lampanyctus macropterus,ANIMALIA,CHORDATA,ACTINOPTERYGII,126012,19,transboundary,None,Vertebrate,"[10,25)"
Fis-114531,Ateleopus indicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,25544,34,transboundary,None,Vertebrate,"[25,51)"
Fis-114550,Notacanthus indicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,177413,29,transboundary,None,Vertebrate,"[25,51)"
Fis-114552,Bathygadus furvescens,ANIMALIA,CHORDATA,ACTINOPTERYGII,31493,21,transboundary,None,Vertebrate,"[10,25)"
Fis-114556,Bathygadus spongiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,1291038,80,transboundary,None,Vertebrate,"[51,221]"
Fis-114565,Coryphaenoides macrolophus,ANIMALIA,CHORDATA,ACTINOPTERYGII,170674,39,transboundary,None,Vertebrate,"[25,51)"
Fis-114584,Physiculus peregrinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,9913,18,transboundary,None,Vertebrate,"[10,25)"
Fis-114586,Gadella edelmanni,ANIMALIA,CHORDATA,ACTINOPTERYGII,12869,17,transboundary,None,Vertebrate,"[10,25)"
Fis-114615,Ariosoma selenops,ANIMALIA,CHORDATA,ACTINOPTERYGII,18298,43,transboundary,None,Vertebrate,"[25,51)"
Fis-114618,Rhynchoconger guppyi,ANIMALIA,CHORDATA,ACTINOPTERYGII,13949,38,transboundary,None,Vertebrate,"[25,51)"
Fis-114623,Monolene atrimana,ANIMALIA,CHORDATA,ACTINOPTERYGII,16601,40,transboundary,None,Vertebrate,"[25,51)"
Fis-114645,Plectrogenium barsukovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,112,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-114735,Neobythites steatiticus,ANIMALIA,CHORDATA,ACTINOPTERYGII,11274,19,transboundary,None,Vertebrate,"[10,25)"
Fis-114739,Bassozetus glutinosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,162923,70,transboundary,None,Vertebrate,"[51,221]"
Fis-114756,Poecilopsetta zanzibarensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4625,14,transboundary,None,Vertebrate,"[10,25)"
Fis-114767,Paratriacanthodes herrei,ANIMALIA,CHORDATA,ACTINOPTERYGII,36213,43,transboundary,None,Vertebrate,"[25,51)"
Fis-114937,Symphurus billykrietei,ANIMALIA,CHORDATA,ACTINOPTERYGII,18285,42,transboundary,None,Vertebrate,"[25,51)"
Fis-114940,Symphurus stigmosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,11613,31,transboundary,None,Vertebrate,"[25,51)"
Fis-115015,Rhynchoconger gracilior,ANIMALIA,CHORDATA,ACTINOPTERYGII,14732,41,transboundary,None,Vertebrate,"[25,51)"
Fis-11509,Sillaginodes punctatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,5203,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-115175,Polydactylus quadrifilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,7818,17,transboundary,None,Vertebrate,"[10,25)"
Fis-115192,Hemilepidotus spinosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6775,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115260,Acanthaphritis barbata,ANIMALIA,CHORDATA,ACTINOPTERYGII,30706,15,transboundary,None,Vertebrate,"[10,25)"
Fis-115342,Gymnachirus melas,ANIMALIA,CHORDATA,ACTINOPTERYGII,4082,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115352,Symphurus urospilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,11613,15,transboundary,None,Vertebrate,"[10,25)"
Fis-115461,Careproctus pycnosoma,ANIMALIA,CHORDATA,ACTINOPTERYGII,4864,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115496,Cottunculus nudus,ANIMALIA,CHORDATA,ACTINOPTERYGII,4526,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115500,Pterygotrigla pauli,ANIMALIA,CHORDATA,ACTINOPTERYGII,18037,13,transboundary,None,Vertebrate,"[10,25)"
Fis-115501,Congiopodus coriaceus,ANIMALIA,CHORDATA,ACTINOPTERYGII,4126,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115502,Helicolenus barathri,ANIMALIA,CHORDATA,ACTINOPTERYGII,13481,4,transboundary,None,Vertebrate,"[3,10)"
Fis-115511,Arnoglossus scapha,ANIMALIA,CHORDATA,ACTINOPTERYGII,6887,5,transboundary,None,Vertebrate,"[3,10)"
Fis-115521,Favonigobius lateralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,13737,10,transboundary,None,Vertebrate,"[10,25)"
Fis-115596,Aulotrachichthys novaezelandicus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1906,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115604,Coelorinchus bollonsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,5510,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115610,Symphurus ginsburgi,ANIMALIA,CHORDATA,ACTINOPTERYGII,2724,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115614,Coelorinchus kermadecus,ANIMALIA,CHORDATA,ACTINOPTERYGII,19551,8,transboundary,None,Vertebrate,"[3,10)"
Fis-115623,Symphurus marginatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,19315,40,transboundary,None,Vertebrate,"[25,51)"
Fis-115627,Lophiocharon lithinostomus,ANIMALIA,CHORDATA,ACTINOPTERYGII,17857,10,transboundary,None,Vertebrate,"[10,25)"
Fis-115629,Coelorinchus innotabilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,20449,5,transboundary,None,Vertebrate,"[3,10)"
Fis-115632,Coelorinchus oliverianus,ANIMALIA,CHORDATA,ACTINOPTERYGII,9276,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115644,Symphurus trewavasae,ANIMALIA,CHORDATA,ACTINOPTERYGII,6879,4,transboundary,None,Vertebrate,"[3,10)"
Fis-115669,Coelorinchus argentatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,17622,8,transboundary,None,Vertebrate,"[3,10)"
Fis-115683,Coelorinchus kamoharai,ANIMALIA,CHORDATA,ACTINOPTERYGII,4232,6,transboundary,None,Vertebrate,"[3,10)"
Fis-115685,Coelorinchus macrochir,ANIMALIA,CHORDATA,ACTINOPTERYGII,2009,4,transboundary,None,Vertebrate,"[3,10)"
Fis-115687,Coelorinchus scaphopsis,ANIMALIA,CHORDATA,ACTINOPTERYGII,2074,2,transboundary,None,Vertebrate,"[2,3)"
Fis-115697,Coelorinchus quadricristatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,13102,26,transboundary,None,Vertebrate,"[25,51)"
Fis-115746,Champsodon nudivittis,ANIMALIA,CHORDATA,ACTINOPTERYGII,918700,73,transboundary,None,Vertebrate,"[51,221]"
Fis-115790,Parahucho perryi,ANIMALIA,CHORDATA,ACTINOPTERYGII,294,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115798,Eustomias brevibarbatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,326942,67,transboundary,None,Vertebrate,"[51,221]"
Fis-115821,Polyipnus laternatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,26032,53,transboundary,None,Vertebrate,"[51,221]"
Fis-115864,Diaphus minax,ANIMALIA,CHORDATA,ACTINOPTERYGII,1589,4,transboundary,None,Vertebrate,"[3,10)"
Fis-115865,Scopelarchoides nicholsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,489940,60,transboundary,None,Vertebrate,"[51,221]"
Fis-115873,Astronesthes similus,ANIMALIA,CHORDATA,ACTINOPTERYGII,145420,44,transboundary,None,Vertebrate,"[25,51)"
Fis-115888,Symphurus jenynsi,ANIMALIA,CHORDATA,ACTINOPTERYGII,3572,3,transboundary,None,Vertebrate,"[3,10)"
Fis-115957,Physiculus kaupi,ANIMALIA,CHORDATA,ACTINOPTERYGII,12944,43,transboundary,None,Vertebrate,"[25,51)"
Fis-115963,Ogcocephalus vespertilio,ANIMALIA,CHORDATA,ACTINOPTERYGII,12779,35,transboundary,None,Vertebrate,"[25,51)"
Fis-11598,Sillago robusta,ANIMALIA,CHORDATA,ACTINOPTERYGII,3391,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-115986,Polyipnus asteroides,ANIMALIA,CHORDATA,ACTINOPTERYGII,180641,50,transboundary,None,Vertebrate,"[25,51)"
Fis-115989,Polyipnus clarus,ANIMALIA,CHORDATA,ACTINOPTERYGII,21097,42,transboundary,None,Vertebrate,"[25,51)"
Fis-116241,Tribolodon brandtii,ANIMALIA,CHORDATA,ACTINOPTERYGII,5993,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116279,Pholidichthys anguis,ANIMALIA,CHORDATA,ACTINOPTERYGII,34264,27,transboundary,None,Vertebrate,"[25,51)"
Fis-116293,Idiastion pacificum,ANIMALIA,CHORDATA,ACTINOPTERYGII,5593,10,transboundary,None,Vertebrate,"[10,25)"
Fis-116296,Andriashevia aptera,ANIMALIA,CHORDATA,ACTINOPTERYGII,800,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-116302,Davidijordania jordaniana,ANIMALIA,CHORDATA,ACTINOPTERYGII,6222,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116311,Gymnelopsis brevifenestrata,ANIMALIA,CHORDATA,ACTINOPTERYGII,9174,8,transboundary,None,Vertebrate,"[3,10)"
Fis-116315,Gymnelus hemifasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,47398,8,transboundary,None,Vertebrate,"[3,10)"
Fis-116318,Gymnelus pauciporus,ANIMALIA,CHORDATA,ACTINOPTERYGII,145,2,transboundary,None,Vertebrate,"[2,3)"
Fis-116321,Gymnelus popovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,3889,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116363,Nalbantichthys elongatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1816,5,transboundary,None,Vertebrate,"[3,10)"
Fis-116365,Opaeophacus acrogeneius,ANIMALIA,CHORDATA,ACTINOPTERYGII,980,3,transboundary,None,Vertebrate,"[3,10)"
Fis-116371,Aiakas kreffti,ANIMALIA,CHORDATA,ACTINOPTERYGII,1999,5,transboundary,None,Vertebrate,"[3,10)"
Fis-116375,Symphurus microrhynchus,ANIMALIA,CHORDATA,ACTINOPTERYGII,77920,73,transboundary,None,Vertebrate,"[51,221]"
Fis-11641,Pseudopleuronectes herzensteini,ANIMALIA,CHORDATA,ACTINOPTERYGII,3299,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116449,Austrolycus depressiceps,ANIMALIA,CHORDATA,ACTINOPTERYGII,5272,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116458,Austrolycus laticinctus,ANIMALIA,CHORDATA,ACTINOPTERYGII,1861,3,transboundary,None,Vertebrate,"[3,10)"
Fis-116472,Crossostomus chilensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,5035,8,transboundary,None,Vertebrate,"[3,10)"
Fis-116477,Dadyanos insignis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4265,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116479,Exechodontes daidaleus,ANIMALIA,CHORDATA,ACTINOPTERYGII,16748,42,transboundary,None,Vertebrate,"[25,51)"
Fis-116558,Hadropogonichthys lindbergi,ANIMALIA,CHORDATA,ACTINOPTERYGII,4641,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116585,Letholycus microphthalmus,ANIMALIA,CHORDATA,ACTINOPTERYGII,4131,3,transboundary,None,Vertebrate,"[3,10)"
Fis-116592,Lycodapus derjugini,ANIMALIA,CHORDATA,ACTINOPTERYGII,955,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116597,Lycodes nakamurae,ANIMALIA,CHORDATA,ACTINOPTERYGII,3762,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116691,Lycenchelys albomaculata,ANIMALIA,CHORDATA,ACTINOPTERYGII,1356,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116692,Lycenchelys alba,ANIMALIA,CHORDATA,ACTINOPTERYGII,41700,15,transboundary,None,Vertebrate,"[10,25)"
Fis-116714,Alosa tanaica,ANIMALIA,CHORDATA,ACTINOPTERYGII,1486,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116725,Lycenchelys squamosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,871,3,transboundary,None,Vertebrate,"[3,10)"
Fis-116726,Lycenchelys verrillii,ANIMALIA,CHORDATA,ACTINOPTERYGII,8567,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116731,Lycenchelys bachmanni,ANIMALIA,CHORDATA,ACTINOPTERYGII,480,2,transboundary,None,Vertebrate,"[2,3)"
Fis-116737,Lycenchelys bullisi,ANIMALIA,CHORDATA,ACTINOPTERYGII,13999,38,transboundary,None,Vertebrate,"[25,51)"
Fis-116739,Lycenchelys camchatica,ANIMALIA,CHORDATA,ACTINOPTERYGII,15403,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116742,Lycenchelys cicatrifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,15351,12,transboundary,None,Vertebrate,"[10,25)"
Fis-116747,Lycenchelys incisa,ANIMALIA,CHORDATA,ACTINOPTERYGII,10894,12,transboundary,None,Vertebrate,"[10,25)"
Fis-116754,Lycenchelys makushok,ANIMALIA,CHORDATA,ACTINOPTERYGII,1720,6,transboundary,None,Vertebrate,"[3,10)"
Fis-116755,Lycenchelys micropora,ANIMALIA,CHORDATA,ACTINOPTERYGII,10393,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116901,Lycenchelys monstrosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,27734,15,transboundary,None,Vertebrate,"[10,25)"
Fis-116902,Lycenchelys paxillus,ANIMALIA,CHORDATA,ACTINOPTERYGII,10747,5,transboundary,None,Vertebrate,"[3,10)"
Fis-116910,Lycenchelys porifer,ANIMALIA,CHORDATA,ACTINOPTERYGII,11337,13,transboundary,None,Vertebrate,"[10,25)"
Fis-116917,Lycenchelys ratmanovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,11349,11,transboundary,None,Vertebrate,"[10,25)"
Fis-116919,Lycenchelys rosea,ANIMALIA,CHORDATA,ACTINOPTERYGII,786,2,transboundary,None,Vertebrate,"[2,3)"
Fis-116926,Lycenchelys scaurus,ANIMALIA,CHORDATA,ACTINOPTERYGII,8949,11,transboundary,None,Vertebrate,"[10,25)"
Fis-116935,Lycodapus dermatinus,ANIMALIA,CHORDATA,ACTINOPTERYGII,4283,5,transboundary,None,Vertebrate,"[3,10)"
Fis-116939,Lycodapus poecilus,ANIMALIA,CHORDATA,ACTINOPTERYGII,5768,9,transboundary,None,Vertebrate,"[3,10)"
Fis-116940,Lycodapus psarostomatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,5545,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116941,Lycodes adolfi,ANIMALIA,CHORDATA,ACTINOPTERYGII,14886,13,transboundary,None,Vertebrate,"[10,25)"
Fis-116962,Lycodes concolor,ANIMALIA,CHORDATA,ACTINOPTERYGII,13684,5,transboundary,None,Vertebrate,"[3,10)"
Fis-116964,Lycodes fasciatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6915,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116970,Lycodes microlepidotus,ANIMALIA,CHORDATA,ACTINOPTERYGII,595,3,transboundary,None,Vertebrate,"[3,10)"
Fis-116972,Lycodes ocellatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,2103,4,transboundary,None,Vertebrate,"[3,10)"
Fis-116973,Lycodes paucilepidotus,ANIMALIA,CHORDATA,ACTINOPTERYGII,6819,7,transboundary,None,Vertebrate,"[3,10)"
Fis-116974,Lycodes pectoralis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4597,8,transboundary,None,Vertebrate,"[3,10)"
Fis-116994,Coregonus maraena,ANIMALIA,CHORDATA,ACTINOPTERYGII,2354,9,transboundary,None,Vertebrate,"[3,10)"
Fis-117079,Lycodes raridens,ANIMALIA,CHORDATA,ACTINOPTERYGII,25260,3,transboundary,None,Vertebrate,"[3,10)"
Fis-117083,Lycodes schmidti,ANIMALIA,CHORDATA,ACTINOPTERYGII,6339,7,transboundary,None,Vertebrate,"[3,10)"
Fis-117085,Lycodonus malvinensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,2122,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117088,Lycodonus mirabilis,ANIMALIA,CHORDATA,ACTINOPTERYGII,5029,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117092,Notolycodes schmidti,ANIMALIA,CHORDATA,ACTINOPTERYGII,5899,6,transboundary,None,Vertebrate,"[3,10)"
Fis-117094,Oidiphorus brevis,ANIMALIA,CHORDATA,ACTINOPTERYGII,4745,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117105,Ophthalmolycus macrops,ANIMALIA,CHORDATA,ACTINOPTERYGII,1303,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-117113,Pachycara gymninium,ANIMALIA,CHORDATA,ACTINOPTERYGII,5907,3,transboundary,None,Vertebrate,"[3,10)"
Fis-117115,Pachycara lepinium,ANIMALIA,CHORDATA,ACTINOPTERYGII,2228,3,transboundary,None,Vertebrate,"[3,10)"
Fis-117119,Pachycara mesoporum,ANIMALIA,CHORDATA,ACTINOPTERYGII,3346,4,transboundary,None,Vertebrate,"[3,10)"
Fis-117121,Pachycara pammelas,ANIMALIA,CHORDATA,ACTINOPTERYGII,2535,3,transboundary,None,Vertebrate,"[3,10)"
Fis-117126,Pachycara sulaki,ANIMALIA,CHORDATA,ACTINOPTERYGII,10350,34,transboundary,None,Vertebrate,"[25,51)"
Fis-117130,Pachycara suspectum,ANIMALIA,CHORDATA,ACTINOPTERYGII,8879,16,transboundary,None,Vertebrate,"[10,25)"
Fis-117134,Piedrabuenia ringueleti,ANIMALIA,CHORDATA,ACTINOPTERYGII,1091,4,transboundary,None,Vertebrate,"[3,10)"
Fis-117143,Plesienchelys stehmanni,ANIMALIA,CHORDATA,ACTINOPTERYGII,2357,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117150,Pogonolycus elegans,ANIMALIA,CHORDATA,ACTINOPTERYGII,7443,6,transboundary,None,Vertebrate,"[3,10)"
Fis-117153,Pogonolycus marinae,ANIMALIA,CHORDATA,ACTINOPTERYGII,5871,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117220,Johnsonina eriomma,ANIMALIA,CHORDATA,ACTINOPTERYGII,15462,38,transboundary,None,Vertebrate,"[25,51)"
Fis-117350,Neomerinthe beanorum,ANIMALIA,CHORDATA,ACTINOPTERYGII,15999,39,transboundary,None,Vertebrate,"[25,51)"
Fis-117358,Bothrocara elongatum,ANIMALIA,CHORDATA,ACTINOPTERYGII,1809,6,transboundary,None,Vertebrate,"[3,10)"
Fis-117370,Peristedion imberbe,ANIMALIA,CHORDATA,ACTINOPTERYGII,19414,45,transboundary,None,Vertebrate,"[25,51)"
Fis-117375,Peristedion longispatha,ANIMALIA,CHORDATA,ACTINOPTERYGII,38569,42,transboundary,None,Vertebrate,"[25,51)"
Fis-117378,Gymnelopsis ocellata,ANIMALIA,CHORDATA,ACTINOPTERYGII,3593,5,transboundary,None,Vertebrate,"[3,10)"
Fis-117422,Lycenchelys alta,ANIMALIA,CHORDATA,ACTINOPTERYGII,503,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-117773,Ophichthus cylindroideus,ANIMALIA,CHORDATA,ACTINOPTERYGII,23134,41,transboundary,None,Vertebrate,"[25,51)"
Fis-117866,Lycodes luetkenii,ANIMALIA,CHORDATA,ACTINOPTERYGII,14106,16,transboundary,None,Vertebrate,"[10,25)"
Fis-118052,Idiastion kyphos,ANIMALIA,CHORDATA,ACTINOPTERYGII,7186,27,transboundary,None,Vertebrate,"[25,51)"
Fis-118058,Scorpaena bergii,ANIMALIA,CHORDATA,ACTINOPTERYGII,12717,32,transboundary,None,Vertebrate,"[25,51)"
Fis-118106,Scorpaena melasma,ANIMALIA,CHORDATA,ACTINOPTERYGII,7238,36,transboundary,None,Vertebrate,"[25,51)"
Fis-118261,Ernogrammus walkeri,ANIMALIA,CHORDATA,ACTINOPTERYGII,144,1,singlecountry,None,Vertebrate,"[1,2)"
Fis-118279,Torpedo fairchildi,ANIMALIA,CHORDATA,ELASMOBRANCHII,5137,3,transboundary,None,Vertebrate,"[3,10)"
Fis-118509,Favonigobius gymnauchen,ANIMALIA,CHORDATA,ACTINOPTERYGII,53304,24,transboundary,None,Vertebrate,"[10,25)"
Fis-118529,Pseudophycis barbata,ANIMALIA,CHORDATA,ACTINOPTERYGII,8554,4,transboundary,None,Vertebrate,"[3,10)"
Fis-11870,Fowleria isostigma,ANIMALIA,CHORDATA,ACTINOPTERYGII,41062,24,transboundary,None,Vertebrate,"[10,25)"
Fis-118742,Tylosurus fodiator,ANIMALIA,CHORDATA,ACTINOPTERYGII,18668,8,transboundary,None,Vertebrate,"[3,10)"
Fis-119017,Artediellus dydymovi,ANIMALIA,CHORDATA,ACTINOPTERYGII,3851,7,transboundary,None,Vertebrate,"[3,10)"
Fis-119200,Crystallias matsushimae,ANIMALIA,CHORDATA,ACTINOPTERYGII,11310,7,transboundary,None,Vertebrate,"[3,10)"
Fis-119482,Hymenocephalus torvus,ANIMALIA,CHORDATA,ACTINOPTERYGII,24821,23,transboundary,None,Vertebrate,"[10,25)"
