iucn_sid,sciname,category,kingdom,phylum,class
165653,Chaetodon pelewensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165654,Chaetodon dolosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165655,Chaetodon multicinctus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165656,Chaetodon xanthurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165657,Chaetodon plebeius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165658,Prognathodes carlhubbsi,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
165659,Chelmon rostratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165660,Chelmon muelleri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165661,Parachaetodon ocellatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165662,Chaetodon fremblii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165663,Chaetodon argentatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165664,Chaetodon oxycephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165665,Chaetodon ulietensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165666,Chaetodon mitratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165667,Forcipiger longirostris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165668,Chaetodon citrinellus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165669,Chaetodon lineolatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165670,Chaetodon semilarvatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165671,Chaetodon xanthocephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165672,Hemitaurichthys polylepis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165673,Chaetodon trifasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165674,Prognathodes marcellae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165675,Chaetodon smithi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165676,Chaetodon ocellicaudus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165677,Roa modestus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165678,Chaetodon quadrimaculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165679,Chaetodon trichrous,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165680,Chaetodon rafflesii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165681,Chaetodon ephippium,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165682,Amphichaetodon howensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165683,Heniochus diphreutes,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165684,Chaetodon interruptus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165685,Chaetodon wiebeli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165686,Chaetodon bennetti,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165687,Chaetodon tricinctus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165688,Chaetodon flavirostris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165689,Chaetodon melannotus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165690,Prognathodes dichrous,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165691,Heniochus intermedius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165692,Chaetodon baronessa,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165693,Chaetodon auripes,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165694,Chaetodon speculum,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165695,Chaetodon capistratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165696,Chaetodon nigropunctatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165697,Coradion altivelis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165698,Chaetodon tinkeri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165699,Chaetodon daedalma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165700,Chaetodon hoefleri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165701,Prognathodes falcifer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165702,Coradion chrysozonus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165703,Chaetodon aureofasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165704,Chaetodon lunulatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165705,Chaetodon fasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165706,Chelmonops curiosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165707,Chaetodon andamanensis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165708,Chaetodon declivis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165709,Chaetodon blackburnii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165710,Chaetodon assarius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165711,Chaetodon adiergastos,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165712,Chaetodon trifascialis,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
165713,Chaetodon reticulatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165714,Chaetodon unimaculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165715,Chaetodon sanctaehelenae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165716,Forcipiger flavissimus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165717,Chaetodon rainfordi,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
165718,Chaetodon guentheri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165719,Hemitaurichthys zoster,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165720,Chelmonops truncatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165721,Chaetodon miliaris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165723,Chaetodon collare,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165724,Chaetodon melapterus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165725,Chaetodon semeion,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165726,Chaetodon dialeucos,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165727,Amphichaetodon melbae,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165822,Apolemichthys griffisi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165823,Centropyge nahackyi,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
165824,Centropyge boylei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165825,Holacanthus africanus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165826,Chaetodontoplus chrysocephalus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165827,Genicanthus takeuchii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165828,Centropyge fisheri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165829,Pomacanthus xanthometopon,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165830,Centropyge hotumatua,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165831,Pomacanthus chrysurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165832,Holacanthus bermudensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165833,Pomacanthus maculosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165834,Apolemichthys arcuatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165835,Apolemichthys trimaculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165836,Holacanthus limbaughi,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
165837,Centropyge argi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165838,Centropyge colini,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165839,Pomacanthus asfur,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165840,Pomacanthus sexstriatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165841,Apolemichthys xanthopunctatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165842,Pomacanthus rhomboides,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165843,Genicanthus melanospilos,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165844,Apolemichthys xanthurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165845,Genicanthus caudovittatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165846,Genicanthus spinus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165847,Chaetodontoplus ballinae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165848,Centropyge heraldi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165849,Centropyge ferrugata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165850,Chaetodontoplus melanosoma,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165851,Pomacanthus semicirculatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165852,Paracentropyge multifasciata,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165853,Apolemichthys xanthotis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165854,Centropyge debelius,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165855,Centropyge eibli,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165856,Genicanthus semifasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165857,Chaetodontoplus duboulayi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165858,Centropyge interruptus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165860,Centropyge vrolikii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165861,Holacanthus clarionensis,VU,ANIMALIA,CHORDATA,ACTINOPTERYGII
165862,Pomacanthus imperator,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165863,Chaetodontoplus dimidiatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165864,Genicanthus bellus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165865,Centropyge aurantonotus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165866,Genicanthus semicinctus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165867,Pomacanthus navarchus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165868,Centropyge nox,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165869,Apolemichthys guezei,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165870,Chaetodontoplus conspicillatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165871,Centropyge bispinosa,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165872,Genicanthus watanabei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165873,Pomacanthus annularis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165874,Genicanthus personatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165875,Centropyge shepardi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165876,Centropyge multispinis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165878,Centropyge flavissima,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165879,Holacanthus tricolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165880,Holacanthus passer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165881,Chaetodontoplus personifer,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165882,Chaetodontoplus septentrionalis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165883,Holacanthus ciliaris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165884,Chaetodontoplus mesoleucus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165885,Pygoplites diacanthus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165887,Pomacanthus arcuatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165888,Genicanthus lamarck,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165889,Pomacanthus zonipectus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165890,Centropyge joculator,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165891,Chaetodontoplus meredithi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165892,Chaetodontoplus niger,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165893,Centropyge aurantia,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165894,Chaetodontoplus caeruleopunctatus,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
165895,Centropyge flavipectoralis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165896,Centropyge multicolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165897,Centropyge nigriocellus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165898,Pomacanthus paru,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165899,Centropyge potteri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165900,Centropyge venusta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165901,Centropyge tibicen,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165902,Centropyge bicolor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165903,Centropyge narcosis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
165910,Chromis cyanea,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166077,Eleotris fusca,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166138,Bostrychus sinensis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166144,Glossogobius olivaceus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166196,Clupanodon thrissa,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166216,Coilia grayii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166533,Glossogobius giuris,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166575,Gazza minuta,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166598,Drombus globiceps,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166863,Thryssa hamiltonii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166868,Megalops cyprinoides,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
166879,Gerres limbatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166892,Terapon jarbua,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166893,Ambassis vachellii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166897,Gerres filamentosus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166900,Hyporhamphus limbatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166910,Tenualosa reevesii,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
166919,Gerres oyena,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166925,Monodactylus argenteus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166944,Osteomugil perusii,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166947,Lagocephalus sceleratus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166963,Taenioides gracilis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166985,Hyporhamphus unifasciatus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166990,Boleophthalmus boddarti,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
166992,Caragobius urolepis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
167006,Takifugu ocellatus,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
167010,Oxyurichthys tentacularis,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
167997,Pellonula vorax,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
168000,Enneacampus kaupi,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
168374,Chaetodontoplus poliourus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
168438,Gobiopterus chuno,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
169015,Halophila ovalis,LC,PLANTAE,TRACHEOPHYTA,LILIOPSIDA
169353,Johnius coitor,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169358,Microphis leiaspis,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169361,Hippichthys heptagonus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169365,Kurtus gulliveri,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169374,Fundulus persimilis,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII
169376,Poeciliopsis elongata,NT,ANIMALIA,CHORDATA,ACTINOPTERYGII
169587,Nematalosa galatheae,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169599,Takifugu obscurus,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169636,Bathygobius ostreicola,DD,ANIMALIA,CHORDATA,ACTINOPTERYGII
169676,Chaetodontoplus vanderloosi,EN,ANIMALIA,CHORDATA,ACTINOPTERYGII
169679,Centropyge abei,LC,ANIMALIA,CHORDATA,ACTINOPTERYGII
169948,Jasus frontalis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169949,Scyllarus arctus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169951,Panulirus penicillatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169954,Scyllarides haanii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169955,Homarus gammarus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169956,Thymopides grobovi,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169957,Metanephrops andamanicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169958,Nephropsis aculeata,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169959,Metanephrops rubellus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169960,Ibacus brucei,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169962,Acanthacaris tenuimana,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169963,Metanephrops mozambicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169964,Panulirus echinatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169965,Metanephrops australiensis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169966,Panulirus interruptus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169967,Nephrops norvegicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169968,Panulirus versicolor,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169969,Evibacus princeps,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169970,Scyllarides deceptor,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169971,Metanephrops sagamiensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169972,Metanephrops challengeri,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169973,Nephropsis neglecta,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169974,Nephropsis stewarti,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169976,Panulirus argus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169977,Nephropsis malhaensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169978,Scammarctus batei,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169979,Thenus orientalis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169980,Jasus paulensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169981,Eunephrops manningi,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169982,Homarinus capensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169983,Scyllarides latus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169984,Ibacus peronii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169985,Nephropsis acanthura,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169986,Nephropsis rosea,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169987,Panulirus ornatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169988,Panulirus guttatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169989,Petrarctus brevicornis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169990,Panulirus polyphagus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169991,Scyllarides tridacnophaga,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169993,Panulirus inflatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169995,Parribacus holthuisi,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
169996,Parribacus caledonicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169997,Scyllarides brasiliensis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
169999,Palinurus gilchristi,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170000,Acanthacaris caeca,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170002,Scyllarides elisabethae,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170003,Metanephrops armatus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170004,Remiarctus bertholdii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170005,Nupalirus japonicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170006,Panulirus japonicus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170007,Puerulus carinatus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170008,Scyllarides squammosus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170009,Homarus americanus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170010,Palinurus delagoae,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170011,Puerulus sewelli,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170013,Parribacus japonicus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170014,Panulirus laevicauda,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170015,Palinurellus gundlachi,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170016,Puerulus velutinus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170017,Sagmariasus verreauxi,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170018,Nephropsis occidentalis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170019,Metanephrops sinensis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170020,Scyllarides astori,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170021,Metanephrops binghami,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170022,Scyllarides roggeveeni,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170023,Ibacus novemdentatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170024,Thymopsis nilenta,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170025,Jasus edwardsii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170026,Ibacus brevipes,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170028,Scyllarides herklotsii,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170029,Palinustus truncatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170030,Scyllarides delfosi,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170031,Panulirus femoristriga,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170032,Nephropsis suhmi,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170033,Palibythus magnificus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170034,Arctides antipodarum,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170035,Palinurus mauritanicus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170036,Metanephrops japonicus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170037,Eduarctus martensii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170038,Thymops birsteini,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170039,Metanephrops formosanus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170040,Metanephrops arafurensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170041,Panulirus stimpsoni,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170042,Projasus parkeri,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170043,Palinustus unicornutus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170044,Nephropsis atlantica,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170046,Palinurus charlestoni,NT,ANIMALIA,ARTHROPODA,MALACOSTRACA
170047,Palinustus mossamicus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170048,Palinustus waguensis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170049,Palinurellus wieneckii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170050,Metanephrops boschmai,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170051,Projasus bahamondei,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170052,Arctides guineensis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170053,Metanephrops sibogae,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170054,Linuparus trigonus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170055,Petrarctus rugosus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170056,Scyllarus pygmaeus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170057,Panulirus pascuensis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170059,Parribacus scarlatinus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170060,Nephropides caribaeus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170061,Panulirus gracilis,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170062,Panulirus homarus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170063,Arctides regalis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170064,Metanephrops velutinus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170065,Linuparus somniosus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170066,Panulirus longipes,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170067,Panulirus marginatus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170068,Neoglyphea inopinata,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170069,Nephropsis carpenteri,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170070,Linuparus sordidus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170071,Parribacus antarcticus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170072,Jasus lalandii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170073,Panulirus cygnus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170074,Thaumastochelopsis wardi,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170075,Scyllarides aequinoctialis,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170079,Metanephrops thomsoni,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170080,Puerulus angulatus,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170081,Ibacus ciliatus,DD,ANIMALIA,ARTHROPODA,MALACOSTRACA
170082,Nephropsis agassizii,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
170083,Jasus tristani,LC,ANIMALIA,ARTHROPODA,MALACOSTRACA
