species_id,sciname,kingdom,phylum,class
Fis-24098,Manta birostris,Animalia,Chordata,Elasmobranchii
Fis-24125,Mobula hypostoma,Animalia,Chordata,Elasmobranchii
Fis-24127,Mobula thurstoni,Animalia,Chordata,Elasmobranchii
Fis-24128,Moringua edwardsi,Animalia,Chordata,Actinopterygii
Fis-24132,Mustelus canis,Animalia,Chordata,Elasmobranchii
Fis-24133,Mustelus henlei,Animalia,Chordata,Elasmobranchii
Fis-24136,Myrichthys breviceps,Animalia,Chordata,Actinopterygii
Fis-24137,Myrichthys maculosus,Animalia,Chordata,Actinopterygii
Fis-24138,Myrichthys ocellatus,Animalia,Chordata,Actinopterygii
Fis-24140,Narcine brasiliensis,Animalia,Chordata,Elasmobranchii
Fis-24151,Nomeus gronovii,Animalia,Chordata,Actinopterygii
Fis-24153,Notorynchus cepedianus,Animalia,Chordata,Elasmobranchii
Fis-24154,Notoscopelus resplendens,Animalia,Chordata,Actinopterygii
Fis-24225,Ophichthus cruentifer,Animalia,Chordata,Actinopterygii
Fis-24226,Ophichthus puncticeps,Animalia,Chordata,Actinopterygii
Fis-24227,Ophichthus triserialis,Animalia,Chordata,Actinopterygii
Fis-24228,Ophichthus zophochir,Animalia,Chordata,Actinopterygii
Fis-24259,Paraconger caudilimbatus,Animalia,Chordata,Actinopterygii
Fis-24260,Parasudis truculenta,Animalia,Chordata,Actinopterygii
Fis-24267,Phrynorhombus norvegicus,Animalia,Chordata,Actinopterygii
Fis-24278,Platyrhinoidis triseriata,Animalia,Chordata,Elasmobranchii
Fis-24300,Protomyctophum crockeri,Animalia,Chordata,Actinopterygii
Fis-24302,Pseudophycis bachus,Animalia,Chordata,Actinopterygii
Fis-24303,Pseudophycis breviuscula,Animalia,Chordata,Actinopterygii
Fis-24308,Bathyraja aleutica,Animalia,Chordata,Elasmobranchii
Fis-24310,Bathyraja interrupta,Animalia,Chordata,Elasmobranchii
Fis-24311,Bathyraja parmifera,Animalia,Chordata,Elasmobranchii
Fis-24312,Raja rhina,Animalia,Chordata,Elasmobranchii
Fis-24314,Raja stellulata,Animalia,Chordata,Elasmobranchii
Fis-24315,Bathyraja trachura,Animalia,Chordata,Elasmobranchii
Fis-24322,Rhinobatos productus,Animalia,Chordata,Elasmobranchii
Fis-24323,Rhinoptera bonasus,Animalia,Chordata,Elasmobranchii
Fis-24332,Salvelinus malma,Animalia,Chordata,Actinopterygii
Fis-24353,Spirinchus starksi,Animalia,Chordata,Actinopterygii
Fis-24354,Spirinchus thaleichthys,Animalia,Chordata,Actinopterygii
Fis-24355,Stenobrachius leucopsarus,Animalia,Chordata,Actinopterygii
Fis-24362,Synodus foetens,Animalia,Chordata,Actinopterygii
Fis-24363,Synodus intermedius,Animalia,Chordata,Actinopterygii
Fis-24364,Synodus lucioceps,Animalia,Chordata,Actinopterygii
Fis-24365,Synodus synodus,Animalia,Chordata,Actinopterygii
Fis-24371,Tarletonbeania crenularis,Animalia,Chordata,Actinopterygii
Fis-24376,Tilapia guineensis,Animalia,Chordata,Actinopterygii
Fis-24377,Torpedo torpedo,Animalia,Chordata,Elasmobranchii
Fis-24386,Triphoturus mexicanus,Animalia,Chordata,Actinopterygii
Fis-24394,Zapteryx exasperata,Animalia,Chordata,Elasmobranchii
Fis-24397,Acanthemblemaria aspera,Animalia,Chordata,Actinopterygii
Fis-24398,Acanthogobius flavimanus,Animalia,Chordata,Actinopterygii
Fis-24399,Acantholumpenus mackayi,Animalia,Chordata,Actinopterygii
Fis-24400,Achirus lineatus,Animalia,Chordata,Actinopterygii
Fis-24401,Acyrtops beryllinus,Animalia,Chordata,Actinopterygii
Fis-24403,Agonopsis sterletus,Animalia,Chordata,Actinopterygii
Fis-24404,Agonopsis vulsa,Animalia,Chordata,Actinopterygii
Fis-24406,Leptagonus decagonus,Animalia,Chordata,Actinopterygii
Fis-24407,Alectrias alectrolophus,Animalia,Chordata,Actinopterygii
Fis-24409,Aluterus monoceros,Animalia,Chordata,Actinopterygii
Fis-24410,Aluterus scriptus,Animalia,Chordata,Actinopterygii
Fis-24412,Amblycirrhitus pinos,Animalia,Chordata,Actinopterygii
Fis-24417,Amphistichus koelzi,Animalia,Chordata,Actinopterygii
Fis-24418,Amphistichus rhodoterus,Animalia,Chordata,Actinopterygii
Fis-24419,Ancylopsetta dilecta,Animalia,Chordata,Actinopterygii
Fis-24420,Anisotremus davidsonii,Animalia,Chordata,Actinopterygii
Fis-24421,Anoplagonus inermis,Animalia,Chordata,Actinopterygii
Fis-24422,Antennarius multiocellatus,Animalia,Chordata,Actinopterygii
Fis-24424,Apeltes quadracus,Animalia,Chordata,Actinopterygii
Fis-24427,Apogon aurolineatus,Animalia,Chordata,Actinopterygii
Fis-24428,Apogon binotatus,Animalia,Chordata,Actinopterygii
Fis-24429,Apogon guadalupensis,Animalia,Chordata,Actinopterygii
Fis-24430,Apogon maculatus,Animalia,Chordata,Actinopterygii
Fis-24431,Apogon townsendi,Animalia,Chordata,Actinopterygii
Fis-24432,Lycodes cortezianus,Animalia,Chordata,Actinopterygii
Fis-24433,Aptocyclus ventricosus,Animalia,Chordata,Actinopterygii
Fis-24435,Ariomma melanum,Animalia,Chordata,Actinopterygii
Fis-24436,Artediellus uncinatus,Animalia,Chordata,Actinopterygii
Fis-24437,Artedius corallinus,Animalia,Chordata,Actinopterygii
Fis-24438,Ruscarius creaseri,Animalia,Chordata,Actinopterygii
Fis-24439,Artedius harringtoni,Animalia,Chordata,Actinopterygii
Fis-24440,Artedius lateralis,Animalia,Chordata,Actinopterygii
Fis-24441,Aspidophoroides monopterygius,Animalia,Chordata,Actinopterygii
Fis-24442,Assurger anzac,Animalia,Chordata,Actinopterygii
Fis-24443,Astrapogon alutus,Animalia,Chordata,Actinopterygii
Fis-24444,Astrapogon puncticulatus,Animalia,Chordata,Actinopterygii
Fis-24445,Astrapogon stellatus,Animalia,Chordata,Actinopterygii
Fis-24447,Astroscopus y-graecum,Animalia,Chordata,Actinopterygii
Fis-24448,Atelomycterus marmoratus,Animalia,Chordata,Elasmobranchii
Fis-24449,Atherinomorus stipes,Animalia,Chordata,Actinopterygii
Fis-24450,Atherinops affinis,Animalia,Chordata,Actinopterygii
Fis-24451,Atractoscion nobilis,Animalia,Chordata,Actinopterygii
Fis-24453,Bagre panamensis,Animalia,Chordata,Actinopterygii
Fis-24455,Barbulifer ceuthoecus,Animalia,Chordata,Actinopterygii
Fis-24456,Bathyagonus alascanus,Animalia,Chordata,Actinopterygii
Fis-24457,Bathyagonus infraspinatus,Animalia,Chordata,Actinopterygii
Fis-24458,Bathyagonus pentacanthus,Animalia,Chordata,Actinopterygii
Fis-24459,Bathygobius curacao,Animalia,Chordata,Actinopterygii
Fis-24460,Bathygobius soporator,Animalia,Chordata,Actinopterygii
Fis-24461,Bellator brachychir,Animalia,Chordata,Actinopterygii
Fis-24462,Bellator egretta,Animalia,Chordata,Actinopterygii
Fis-24463,Bellator militaris,Animalia,Chordata,Actinopterygii
Fis-24464,Bellator xenisma,Animalia,Chordata,Actinopterygii
Fis-24465,Bembrops gobioides,Animalia,Chordata,Actinopterygii
Fis-24466,Benthodesmus elongatus,Animalia,Chordata,Actinopterygii
Fis-24467,Blepsias cirrhosus,Animalia,Chordata,Actinopterygii
Fis-24468,Bothragonus swanii,Animalia,Chordata,Actinopterygii
Fis-24469,Bothrocara pusillum,Animalia,Chordata,Actinopterygii
Fis-24470,Bothus ocellatus,Animalia,Chordata,Actinopterygii
Fis-24471,Brosmophycis marginata,Animalia,Chordata,Actinopterygii
Fis-24472,Bryozoichthys lysimus,Animalia,Chordata,Actinopterygii
Fis-24476,Diplogrammus pauciradiatus,Animalia,Chordata,Actinopterygii
Fis-24477,Cantherhines macrocerus,Animalia,Chordata,Actinopterygii
Fis-24478,Canthidermis maculata,Animalia,Chordata,Actinopterygii
Fis-24479,Canthidermis sufflamen,Animalia,Chordata,Actinopterygii
Fis-24481,Carapus bermudensis,Animalia,Chordata,Actinopterygii
Fis-24482,Caulolatilus princeps,Animalia,Chordata,Actinopterygii
Fis-24483,Cebidichthys violaceus,Animalia,Chordata,Actinopterygii
Fis-24486,Centropristis ocyurus,Animalia,Chordata,Actinopterygii
Fis-24487,Centropristis philadelphica,Animalia,Chordata,Actinopterygii
Fis-24489,Chaetodipterus zonatus,Animalia,Chordata,Actinopterygii
Fis-24492,Cheilotrema saturnum,Animalia,Chordata,Actinopterygii
Fis-24493,Chilara taylori,Animalia,Chordata,Actinopterygii
Fis-24494,Chilomycterus antennatus,Animalia,Chordata,Actinopterygii
Fis-24495,Chirolophis decoratus,Animalia,Chordata,Actinopterygii
Fis-24496,Chirolophis nugator,Animalia,Chordata,Actinopterygii
Fis-24497,Chirolophis tarsodes,Animalia,Chordata,Actinopterygii
Fis-24498,Chitonotus pugetensis,Animalia,Chordata,Actinopterygii
Fis-24506,Citharichthys cornutus,Animalia,Chordata,Actinopterygii
Fis-24507,Citharichthys sordidus,Animalia,Chordata,Actinopterygii
Fis-24510,Clevelandia ios,Animalia,Chordata,Actinopterygii
Fis-24511,Clinocottus acuticeps,Animalia,Chordata,Actinopterygii
Fis-24512,Clinocottus analis,Animalia,Chordata,Actinopterygii
Fis-24513,Clinocottus embryum,Animalia,Chordata,Actinopterygii
Fis-24514,Clinocottus globiceps,Animalia,Chordata,Actinopterygii
Fis-24518,Cookeolus japonicus,Animalia,Chordata,Actinopterygii
Fis-24520,Coryphopterus personatus,Animalia,Chordata,Actinopterygii
Fis-24533,Cyclopsetta fimbriata,Animalia,Chordata,Actinopterygii
Fis-24539,Desmodema polystictum,Animalia,Chordata,Actinopterygii
Fis-24540,Diplectrum bivittatum,Animalia,Chordata,Actinopterygii
Fis-24541,Diplodus argenteus argenteus,Animalia,Chordata,Actinopterygii
Fis-24542,Dormitator latifrons,Animalia,Chordata,Actinopterygii
Fis-24543,Dormitator maculatus,Animalia,Chordata,Actinopterygii
Fis-24544,Eleotris pisonis,Animalia,Chordata,Actinopterygii
Fis-24545,Embassichthys bathybius,Animalia,Chordata,Actinopterygii
Fis-24551,Enneanectes pectoralis,Animalia,Chordata,Actinopterygii
Fis-24552,Enophrys bison,Animalia,Chordata,Actinopterygii
Fis-24553,Enophrys diceraus,Animalia,Chordata,Actinopterygii
Fis-24554,Enophrys lucasi,Animalia,Chordata,Actinopterygii
Fis-24555,Eopsetta jordani,Animalia,Chordata,Actinopterygii
Fis-24557,Neoepinnula orientalis,Animalia,Chordata,Actinopterygii
Fis-24559,Equetus lanceolatus,Animalia,Chordata,Actinopterygii
Fis-24560,Equetus punctatus,Animalia,Chordata,Actinopterygii
Fis-24562,Erilepis zonifer,Animalia,Chordata,Actinopterygii
Fis-24563,Erotelis smaragdus,Animalia,Chordata,Actinopterygii
Fis-24604,Etropus microstomus,Animalia,Chordata,Actinopterygii
Fis-24605,Eucinostomus gracilis,Animalia,Chordata,Actinopterygii
Fis-24607,Ulaema lefroyi,Animalia,Chordata,Actinopterygii
Fis-24609,Eumecichthys fiski,Animalia,Chordata,Actinopterygii
Fis-24610,Eumesogrammus praecisus,Animalia,Chordata,Actinopterygii
Fis-24611,Eumicrotremus orbis,Animalia,Chordata,Actinopterygii
Fis-24612,Eumicrotremus spinosus,Animalia,Chordata,Actinopterygii
Fis-24613,Evorthodus lyricus,Animalia,Chordata,Actinopterygii
Fis-24618,Fundulus heteroclitus,Animalia,Chordata,Actinopterygii
Fis-24622,Fundulus majalis,Animalia,Chordata,Actinopterygii
Fis-24627,Fundulus similis,Animalia,Chordata,Actinopterygii
Fis-24631,Gibbonsia elegans,Animalia,Chordata,Actinopterygii
Fis-24632,Platygillellus rubrocinctus,Animalia,Chordata,Actinopterygii
Fis-24633,Girella nigricans,Animalia,Chordata,Actinopterygii
Fis-24636,Gobiesox maeandricus,Animalia,Chordata,Actinopterygii
Fis-24637,Gobiesox punctulatus,Animalia,Chordata,Actinopterygii
Fis-24640,Gobionellus oceanicus,Animalia,Chordata,Actinopterygii
Fis-24650,Gymnachirus texae,Animalia,Chordata,Actinopterygii
Fis-24651,Gymnelus viridis,Animalia,Chordata,Actinopterygii
Fis-24652,Gymnocanthus galeatus,Animalia,Chordata,Actinopterygii
Fis-24653,Gymnocanthus tricuspis,Animalia,Chordata,Actinopterygii
Fis-24654,Halichoeres bathyphilus,Animalia,Chordata,Actinopterygii
Fis-24663,Halieutichthys aculeatus,Animalia,Chordata,Actinopterygii
Fis-24665,Hemanthias leptus,Animalia,Chordata,Actinopterygii
Fis-24666,Hemanthias peruanus,Animalia,Chordata,Actinopterygii
Fis-24668,Hemilepidotus hemilepidotus,Animalia,Chordata,Actinopterygii
Fis-24671,Hemitripterus bolini,Animalia,Chordata,Actinopterygii
Fis-24672,Hexagrammos decagrammus,Animalia,Chordata,Actinopterygii
Fis-24673,Hexagrammos lagocephalus,Animalia,Chordata,Actinopterygii
Fis-24674,Hexagrammos octogrammus,Animalia,Chordata,Actinopterygii
Fis-24675,Hippoglossoides platessoides,Animalia,Chordata,Actinopterygii
Fis-24676,Histrio histrio,Animalia,Chordata,Actinopterygii
Fis-24681,Neoniphon marianus,Animalia,Chordata,Actinopterygii
Fis-24683,Sargocentron vexillarium,Animalia,Chordata,Actinopterygii
Fis-24684,Hyperoglyphe bythites,Animalia,Chordata,Actinopterygii
Fis-24685,Hyperoglyphe perciformis,Animalia,Chordata,Actinopterygii
Fis-24686,Hyperprosopon ellipticum,Animalia,Chordata,Actinopterygii
Fis-24689,Hypoatherina harringtonensis,Animalia,Chordata,Actinopterygii
Fis-24690,Hypoplectrus unicolor,Animalia,Chordata,Actinopterygii
Fis-24691,Hyporhamphus rosae,Animalia,Chordata,Actinopterygii
Fis-24693,Hypsagonus quadricornis,Animalia,Chordata,Actinopterygii
Fis-24695,Hypsoblennius gilberti,Animalia,Chordata,Actinopterygii
Fis-24698,Hypsoblennius jenkinsi,Animalia,Chordata,Actinopterygii
Fis-24699,Hypsopsetta guttulata,Animalia,Chordata,Actinopterygii
Fis-24700,Hypsurus caryi,Animalia,Chordata,Actinopterygii
Fis-24702,Icelus bicornis,Animalia,Chordata,Actinopterygii
Fis-24703,Icelinus quadriseriatus,Animalia,Chordata,Actinopterygii
Fis-24713,Ilypnus gilberti,Animalia,Chordata,Actinopterygii
Fis-24715,Isopsetta isolepis,Animalia,Chordata,Actinopterygii
Fis-24716,Kathetostoma albigutta,Animalia,Chordata,Actinopterygii
Fis-24717,Kyphosus analogus,Animalia,Chordata,Actinopterygii
Fis-24723,Labrisomus nuchipinnis,Animalia,Chordata,Actinopterygii
Fis-24724,Lactophrys bicaudalis,Animalia,Chordata,Actinopterygii
Fis-24728,Lepidogobius lepidus,Animalia,Chordata,Actinopterygii
Fis-24738,Leuresthes tenuis,Animalia,Chordata,Actinopterygii
Fis-24740,Liopropoma eukrines,Animalia,Chordata,Actinopterygii
Fis-24741,Liopsetta glacialis,Animalia,Chordata,Actinopterygii
Fis-24742,Pleuronectes putnami,Animalia,Chordata,Actinopterygii
Fis-24743,Liparis atlanticus,Animalia,Chordata,Actinopterygii
Fis-24744,Liparis callyodon,Animalia,Chordata,Actinopterygii
Fis-24745,Liparis florae,Animalia,Chordata,Actinopterygii
Fis-24746,Liparis rutteri,Animalia,Chordata,Actinopterygii
Fis-24748,Lophogobius cyprinoides,Animalia,Chordata,Actinopterygii
Fis-24749,Lucania parva,Animalia,Chordata,Actinopterygii
Fis-24750,Lumpenella longirostris,Animalia,Chordata,Actinopterygii
Fis-24751,Lumpenus fabricii,Animalia,Chordata,Actinopterygii
Fis-24753,Anisarchus medius,Animalia,Chordata,Actinopterygii
Fis-24756,Lycodes polaris,Animalia,Chordata,Actinopterygii
Fis-24758,Cryptacanthodes aleutensis,Animalia,Chordata,Actinopterygii
Fis-24759,Lyopsetta exilis,Animalia,Chordata,Actinopterygii
Fis-24760,Lythrypnus dalli,Animalia,Chordata,Actinopterygii
Fis-24761,Lythrypnus zebra,Animalia,Chordata,Actinopterygii
Fis-24762,Macroramphosus gracilis,Animalia,Chordata,Actinopterygii
Fis-24763,Malacanthus plumieri,Animalia,Chordata,Actinopterygii
Fis-24764,Malacoctenus macropus,Animalia,Chordata,Actinopterygii
Fis-24765,Eucryphycus californicus,Animalia,Chordata,Actinopterygii
Fis-24766,Medialuna californiensis,Animalia,Chordata,Actinopterygii
Fis-24767,Megalocottus platycephalus,Animalia,Chordata,Actinopterygii
Fis-24768,Hemilepidotus papilio,Animalia,Chordata,Actinopterygii
Fis-24769,Membras martinica,Animalia,Chordata,Actinopterygii
Fis-24770,Menidia beryllina,Animalia,Chordata,Actinopterygii
Fis-24772,Menticirrhus undulatus,Animalia,Chordata,Actinopterygii
Fis-24773,Microcottus sellaris,Animalia,Chordata,Actinopterygii
Fis-24774,Microdesmus longipinnis,Animalia,Chordata,Actinopterygii
Fis-24779,Microgobius gulosus,Animalia,Chordata,Actinopterygii
Fis-24780,Microgobius thalassinus,Animalia,Chordata,Actinopterygii
Fis-24781,Micrometrus aurora,Animalia,Chordata,Actinopterygii
Fis-24782,Micrometrus minimus,Animalia,Chordata,Actinopterygii
Fis-24786,Microstomus pacificus,Animalia,Chordata,Actinopterygii
Fis-24788,Monacanthus ciliatus,Animalia,Chordata,Actinopterygii
Fis-24789,Stephanolepis hispidus,Animalia,Chordata,Actinopterygii
Fis-24802,Mulloidichthys dentatus,Animalia,Chordata,Actinopterygii
Fis-24804,Myoxocephalus aenaeus,Animalia,Chordata,Actinopterygii
Fis-24805,Myoxocephalus jaok,Animalia,Chordata,Actinopterygii
Fis-24806,Myoxocephalus niger,Animalia,Chordata,Actinopterygii
Fis-24807,Myoxocephalus octodecemspinosus,Animalia,Chordata,Actinopterygii
Fis-24808,Myoxocephalus polyacanthocephalus,Animalia,Chordata,Actinopterygii
Fis-24809,Myoxocephalus quadricornis,Animalia,Chordata,Actinopterygii
Fis-24810,Myoxocephalus scorpioides,Animalia,Chordata,Actinopterygii
Fis-24812,Nautichthys oculofasciatus,Animalia,Chordata,Actinopterygii
Fis-24813,Nautichthys pribilovius,Animalia,Chordata,Actinopterygii
Fis-24814,Nes longus,Animalia,Chordata,Actinopterygii
Fis-24816,Nezumia sclerorhynchus,Animalia,Chordata,Actinopterygii
Fis-24821,Occella dodecaedron,Animalia,Chordata,Actinopterygii
Fis-24823,Ogcocephalus nasutus,Animalia,Chordata,Actinopterygii
Fis-24824,Ogcocephalus radiatus,Animalia,Chordata,Actinopterygii
Fis-24825,Oligocottus rimensis,Animalia,Chordata,Actinopterygii
Fis-24826,Oligocottus rubellio,Animalia,Chordata,Actinopterygii
Fis-24829,Ophidion grayi,Animalia,Chordata,Actinopterygii
Fis-24831,Ophidion marginatum,Animalia,Chordata,Actinopterygii
Fis-24832,Ophidion scrippsae,Animalia,Chordata,Actinopterygii
Fis-24835,Opistognathus aurifrons,Animalia,Chordata,Actinopterygii
Fis-24837,Opistognathus maxillosus,Animalia,Chordata,Actinopterygii
Fis-24838,Opistognathus whitehursti,Animalia,Chordata,Actinopterygii
Fis-24839,Opsanus beta,Animalia,Chordata,Actinopterygii
Fis-24840,Opsanus pardus,Animalia,Chordata,Actinopterygii
Fis-24841,Opsanus tau,Animalia,Chordata,Actinopterygii
Fis-24842,Ostichthys trachypoma,Animalia,Chordata,Actinopterygii
Fis-24844,Oxyjulis californica,Animalia,Chordata,Actinopterygii
Fis-24846,Pallasina barbata,Animalia,Chordata,Actinopterygii
Fis-24849,Paraclinus fasciatus,Animalia,Chordata,Actinopterygii
Fis-24850,Paraclinus grandicomis,Animalia,Chordata,Actinopterygii
Fis-24851,Paraclinus integripinnis,Animalia,Chordata,Actinopterygii
Fis-24852,Paraclinus marmoratus,Animalia,Chordata,Actinopterygii
Fis-24853,Paraclinus nigripinnis,Animalia,Chordata,Actinopterygii
Fis-24854,Parahollardia lineata,Animalia,Chordata,Actinopterygii
Fis-24855,Paralabrax clathratus,Animalia,Chordata,Actinopterygii
Fis-24856,Paralabrax maculatofasciatus,Animalia,Chordata,Actinopterygii
Fis-24857,Paralabrax nebulifer,Animalia,Chordata,Actinopterygii
Fis-24858,Paralichthys californicus,Animalia,Chordata,Actinopterygii
Fis-24860,Parophidion schmidti,Animalia,Chordata,Actinopterygii
Fis-24886,Petrotyx sanguineus,Animalia,Chordata,Actinopterygii
Fis-24887,Phaeoptyx conklini,Animalia,Chordata,Actinopterygii
Fis-24888,Phaeoptyx pigmentaria,Animalia,Chordata,Actinopterygii
Fis-24889,Phaeoptyx xenus,Animalia,Chordata,Actinopterygii
Fis-24890,Phanerodon atripes,Animalia,Chordata,Actinopterygii
Fis-24891,Rhodymenichthys dolichogaster,Animalia,Chordata,Actinopterygii
Fis-24892,Pholis fasciata,Animalia,Chordata,Actinopterygii
Fis-24893,Pholis gunnellus,Animalia,Chordata,Actinopterygii
Fis-24894,Pholis laeta,Animalia,Chordata,Actinopterygii
Fis-24895,Pholis ornata,Animalia,Chordata,Actinopterygii
Fis-24896,Phtheirichthys lineatus,Animalia,Chordata,Actinopterygii
Fis-24897,Phytichthys chirus,Animalia,Chordata,Actinopterygii
Fis-24898,Bathyanthias mexicanus,Animalia,Chordata,Actinopterygii
Fis-24899,Platichthys stellatus,Animalia,Chordata,Actinopterygii
Fis-24900,Plectrypops retrospinis,Animalia,Chordata,Actinopterygii
Fis-24901,Pleurogrammus monopterygius,Animalia,Chordata,Actinopterygii
Fis-24906,Polydactylus approximans,Animalia,Chordata,Actinopterygii
Fis-24907,Polydactylus opercularis,Animalia,Chordata,Actinopterygii
Fis-24911,Stegastes fuscus,Animalia,Chordata,Actinopterygii
Fis-24915,Stegastes variabilis,Animalia,Chordata,Actinopterygii
Fis-24917,Pontinus nematophthalmus,Animalia,Chordata,Actinopterygii
Fis-24918,Pristigenys alta,Animalia,Chordata,Actinopterygii
Fis-24919,Pristigenys serrula,Animalia,Chordata,Actinopterygii
Fis-24920,Pseudogramma gregoryi,Animalia,Chordata,Actinopterygii
Fis-24921,Pseudupeneus grandisquamis,Animalia,Chordata,Actinopterygii
Fis-24922,Pteraclis aesticola,Animalia,Chordata,Actinopterygii
Fis-24923,Pungitius pungitius,Animalia,Chordata,Actinopterygii
Fis-24925,Quietula y-cauda,Animalia,Chordata,Actinopterygii
